"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"01/01/2021 19:00:00 - 01/01/2021 20:00:00","BZN|SK","Without Sequence","55.00","",""
"01/01/2021 20:00:00 - 01/01/2021 21:00:00","BZN|SK","Without Sequence","54.74","",""
"01/01/2021 21:00:00 - 01/01/2021 22:00:00","BZN|SK","Without Sequence","51.50","",""
"01/01/2021 22:00:00 - 01/01/2021 23:00:00","BZN|SK","Without Sequence","51.25","",""
"01/01/2021 23:00:00 - 02/01/2021 00:00:00","BZN|SK","Without Sequence","46.83","",""
"02/01/2021 00:00:00 - 02/01/2021 01:00:00","BZN|SK","Without Sequence","44.10","",""
"02/01/2021 01:00:00 - 02/01/2021 02:00:00","BZN|SK","Without Sequence","38.54","",""
"02/01/2021 02:00:00 - 02/01/2021 03:00:00","BZN|SK","Without Sequence","38.08","",""
"02/01/2021 03:00:00 - 02/01/2021 04:00:00","BZN|SK","Without Sequence","37.10","",""
"02/01/2021 04:00:00 - 02/01/2021 05:00:00","BZN|SK","Without Sequence","36.88","",""
"02/01/2021 05:00:00 - 02/01/2021 06:00:00","BZN|SK","Without Sequence","37.20","",""
"02/01/2021 06:00:00 - 02/01/2021 07:00:00","BZN|SK","Without Sequence","40.56","",""
"02/01/2021 07:00:00 - 02/01/2021 08:00:00","BZN|SK","Without Sequence","45.20","",""
"02/01/2021 08:00:00 - 02/01/2021 09:00:00","BZN|SK","Without Sequence","49.67","",""
"02/01/2021 09:00:00 - 02/01/2021 10:00:00","BZN|SK","Without Sequence","55.43","",""
"02/01/2021 10:00:00 - 02/01/2021 11:00:00","BZN|SK","Without Sequence","57.33","",""
"02/01/2021 11:00:00 - 02/01/2021 12:00:00","BZN|SK","Without Sequence","57.40","",""
"02/01/2021 12:00:00 - 02/01/2021 13:00:00","BZN|SK","Without Sequence","56.90","",""
"02/01/2021 13:00:00 - 02/01/2021 14:00:00","BZN|SK","Without Sequence","55.30","",""
"02/01/2021 14:00:00 - 02/01/2021 15:00:00","BZN|SK","Without Sequence","55.00","",""
"02/01/2021 15:00:00 - 02/01/2021 16:00:00","BZN|SK","Without Sequence","56.32","",""
"02/01/2021 16:00:00 - 02/01/2021 17:00:00","BZN|SK","Without Sequence","63.10","",""
"02/01/2021 17:00:00 - 02/01/2021 18:00:00","BZN|SK","Without Sequence","65.58","",""
"02/01/2021 18:00:00 - 02/01/2021 19:00:00","BZN|SK","Without Sequence","65.22","",""
"02/01/2021 19:00:00 - 02/01/2021 20:00:00","BZN|SK","Without Sequence","62.25","",""
"02/01/2021 20:00:00 - 02/01/2021 21:00:00","BZN|SK","Without Sequence","57.92","",""
"02/01/2021 21:00:00 - 02/01/2021 22:00:00","BZN|SK","Without Sequence","53.25","",""
"02/01/2021 22:00:00 - 02/01/2021 23:00:00","BZN|SK","Without Sequence","52.78","",""
"02/01/2021 23:00:00 - 03/01/2021 00:00:00","BZN|SK","Without Sequence","48.08","",""
"03/01/2021 00:00:00 - 03/01/2021 01:00:00","BZN|SK","Without Sequence","39.01","",""
"03/01/2021 01:00:00 - 03/01/2021 02:00:00","BZN|SK","Without Sequence","28.55","",""
"03/01/2021 02:00:00 - 03/01/2021 03:00:00","BZN|SK","Without Sequence","20.41","",""
"03/01/2021 03:00:00 - 03/01/2021 04:00:00","BZN|SK","Without Sequence","23.91","",""
"03/01/2021 04:00:00 - 03/01/2021 05:00:00","BZN|SK","Without Sequence","20.00","",""
"03/01/2021 05:00:00 - 03/01/2021 06:00:00","BZN|SK","Without Sequence","26.04","",""
"03/01/2021 06:00:00 - 03/01/2021 07:00:00","BZN|SK","Without Sequence","28.78","",""
"03/01/2021 07:00:00 - 03/01/2021 08:00:00","BZN|SK","Without Sequence","34.50","",""
"03/01/2021 08:00:00 - 03/01/2021 09:00:00","BZN|SK","Without Sequence","37.50","",""
"03/01/2021 09:00:00 - 03/01/2021 10:00:00","BZN|SK","Without Sequence","39.01","",""
"03/01/2021 10:00:00 - 03/01/2021 11:00:00","BZN|SK","Without Sequence","41.20","",""
"03/01/2021 11:00:00 - 03/01/2021 12:00:00","BZN|SK","Without Sequence","43.51","",""
"03/01/2021 12:00:00 - 03/01/2021 13:00:00","BZN|SK","Without Sequence","43.04","",""
"03/01/2021 13:00:00 - 03/01/2021 14:00:00","BZN|SK","Without Sequence","42.34","",""
"03/01/2021 14:00:00 - 03/01/2021 15:00:00","BZN|SK","Without Sequence","42.90","",""
"03/01/2021 15:00:00 - 03/01/2021 16:00:00","BZN|SK","Without Sequence","42.90","",""
"03/01/2021 16:00:00 - 03/01/2021 17:00:00","BZN|SK","Without Sequence","48.78","",""
"03/01/2021 17:00:00 - 03/01/2021 18:00:00","BZN|SK","Without Sequence","50.52","",""
"03/01/2021 18:00:00 - 03/01/2021 19:00:00","BZN|SK","Without Sequence","51.44","",""
"03/01/2021 19:00:00 - 03/01/2021 20:00:00","BZN|SK","Without Sequence","50.38","",""
"03/01/2021 20:00:00 - 03/01/2021 21:00:00","BZN|SK","Without Sequence","47.04","",""
"03/01/2021 21:00:00 - 03/01/2021 22:00:00","BZN|SK","Without Sequence","42.90","",""
"03/01/2021 22:00:00 - 03/01/2021 23:00:00","BZN|SK","Without Sequence","40.00","",""
"03/01/2021 23:00:00 - 04/01/2021 00:00:00","BZN|SK","Without Sequence","31.21","",""
"04/01/2021 00:00:00 - 04/01/2021 01:00:00","BZN|SK","Without Sequence","28.14","",""
"04/01/2021 01:00:00 - 04/01/2021 02:00:00","BZN|SK","Without Sequence","23.92","",""
"04/01/2021 02:00:00 - 04/01/2021 03:00:00","BZN|SK","Without Sequence","21.20","",""
"04/01/2021 03:00:00 - 04/01/2021 04:00:00","BZN|SK","Without Sequence","20.99","",""
"04/01/2021 04:00:00 - 04/01/2021 05:00:00","BZN|SK","Without Sequence","26.93","",""
"04/01/2021 05:00:00 - 04/01/2021 06:00:00","BZN|SK","Without Sequence","31.00","",""
"04/01/2021 06:00:00 - 04/01/2021 07:00:00","BZN|SK","Without Sequence","43.20","",""
"04/01/2021 07:00:00 - 04/01/2021 08:00:00","BZN|SK","Without Sequence","53.25","",""
"04/01/2021 08:00:00 - 04/01/2021 09:00:00","BZN|SK","Without Sequence","58.25","",""
"04/01/2021 09:00:00 - 04/01/2021 10:00:00","BZN|SK","Without Sequence","57.50","",""
"04/01/2021 10:00:00 - 04/01/2021 11:00:00","BZN|SK","Without Sequence","58.31","",""
"04/01/2021 11:00:00 - 04/01/2021 12:00:00","BZN|SK","Without Sequence","59.00","",""
"04/01/2021 12:00:00 - 04/01/2021 13:00:00","BZN|SK","Without Sequence","61.00","",""
"04/01/2021 13:00:00 - 04/01/2021 14:00:00","BZN|SK","Without Sequence","60.77","",""
"04/01/2021 14:00:00 - 04/01/2021 15:00:00","BZN|SK","Without Sequence","59.50","",""
"04/01/2021 15:00:00 - 04/01/2021 16:00:00","BZN|SK","Without Sequence","59.30","",""
"04/01/2021 16:00:00 - 04/01/2021 17:00:00","BZN|SK","Without Sequence","63.10","",""
"04/01/2021 17:00:00 - 04/01/2021 18:00:00","BZN|SK","Without Sequence","63.75","",""
"04/01/2021 18:00:00 - 04/01/2021 19:00:00","BZN|SK","Without Sequence","62.30","",""
"04/01/2021 19:00:00 - 04/01/2021 20:00:00","BZN|SK","Without Sequence","59.96","",""
"04/01/2021 20:00:00 - 04/01/2021 21:00:00","BZN|SK","Without Sequence","60.50","",""
"04/01/2021 21:00:00 - 04/01/2021 22:00:00","BZN|SK","Without Sequence","52.10","",""
"04/01/2021 22:00:00 - 04/01/2021 23:00:00","BZN|SK","Without Sequence","48.57","",""
"04/01/2021 23:00:00 - 05/01/2021 00:00:00","BZN|SK","Without Sequence","43.90","",""
"05/01/2021 00:00:00 - 05/01/2021 01:00:00","BZN|SK","Without Sequence","37.48","",""
"05/01/2021 01:00:00 - 05/01/2021 02:00:00","BZN|SK","Without Sequence","36.04","",""
"05/01/2021 02:00:00 - 05/01/2021 03:00:00","BZN|SK","Without Sequence","34.20","",""
"05/01/2021 03:00:00 - 05/01/2021 04:00:00","BZN|SK","Without Sequence","31.81","",""
"05/01/2021 04:00:00 - 05/01/2021 05:00:00","BZN|SK","Without Sequence","32.75","",""
"05/01/2021 05:00:00 - 05/01/2021 06:00:00","BZN|SK","Without Sequence","37.40","",""
"05/01/2021 06:00:00 - 05/01/2021 07:00:00","BZN|SK","Without Sequence","46.86","",""
"05/01/2021 07:00:00 - 05/01/2021 08:00:00","BZN|SK","Without Sequence","57.54","",""
"05/01/2021 08:00:00 - 05/01/2021 09:00:00","BZN|SK","Without Sequence","62.43","",""
"05/01/2021 09:00:00 - 05/01/2021 10:00:00","BZN|SK","Without Sequence","64.42","",""
"05/01/2021 10:00:00 - 05/01/2021 11:00:00","BZN|SK","Without Sequence","64.15","",""
"05/01/2021 11:00:00 - 05/01/2021 12:00:00","BZN|SK","Without Sequence","63.99","",""
"05/01/2021 12:00:00 - 05/01/2021 13:00:00","BZN|SK","Without Sequence","64.20","",""
"05/01/2021 13:00:00 - 05/01/2021 14:00:00","BZN|SK","Without Sequence","63.65","",""
"05/01/2021 14:00:00 - 05/01/2021 15:00:00","BZN|SK","Without Sequence","62.00","",""
"05/01/2021 15:00:00 - 05/01/2021 16:00:00","BZN|SK","Without Sequence","62.18","",""
"05/01/2021 16:00:00 - 05/01/2021 17:00:00","BZN|SK","Without Sequence","64.81","",""
"05/01/2021 17:00:00 - 05/01/2021 18:00:00","BZN|SK","Without Sequence","67.10","",""
"05/01/2021 18:00:00 - 05/01/2021 19:00:00","BZN|SK","Without Sequence","64.00","",""
"05/01/2021 19:00:00 - 05/01/2021 20:00:00","BZN|SK","Without Sequence","59.30","",""
"05/01/2021 20:00:00 - 05/01/2021 21:00:00","BZN|SK","Without Sequence","53.44","",""
"05/01/2021 21:00:00 - 05/01/2021 22:00:00","BZN|SK","Without Sequence","48.39","",""
"05/01/2021 22:00:00 - 05/01/2021 23:00:00","BZN|SK","Without Sequence","48.20","",""
"05/01/2021 23:00:00 - 06/01/2021 00:00:00","BZN|SK","Without Sequence","42.60","",""
"06/01/2021 00:00:00 - 06/01/2021 01:00:00","BZN|SK","Without Sequence","43.10","",""
"06/01/2021 01:00:00 - 06/01/2021 02:00:00","BZN|SK","Without Sequence","41.80","",""
"06/01/2021 02:00:00 - 06/01/2021 03:00:00","BZN|SK","Without Sequence","41.22","",""
"06/01/2021 03:00:00 - 06/01/2021 04:00:00","BZN|SK","Without Sequence","40.27","",""
"06/01/2021 04:00:00 - 06/01/2021 05:00:00","BZN|SK","Without Sequence","41.10","",""
"06/01/2021 05:00:00 - 06/01/2021 06:00:00","BZN|SK","Without Sequence","43.51","",""
"06/01/2021 06:00:00 - 06/01/2021 07:00:00","BZN|SK","Without Sequence","46.62","",""
"06/01/2021 07:00:00 - 06/01/2021 08:00:00","BZN|SK","Without Sequence","49.77","",""
"06/01/2021 08:00:00 - 06/01/2021 09:00:00","BZN|SK","Without Sequence","52.08","",""
"06/01/2021 09:00:00 - 06/01/2021 10:00:00","BZN|SK","Without Sequence","56.52","",""
"06/01/2021 10:00:00 - 06/01/2021 11:00:00","BZN|SK","Without Sequence","57.28","",""
"06/01/2021 11:00:00 - 06/01/2021 12:00:00","BZN|SK","Without Sequence","58.76","",""
"06/01/2021 12:00:00 - 06/01/2021 13:00:00","BZN|SK","Without Sequence","60.10","",""
"06/01/2021 13:00:00 - 06/01/2021 14:00:00","BZN|SK","Without Sequence","59.97","",""
"06/01/2021 14:00:00 - 06/01/2021 15:00:00","BZN|SK","Without Sequence","58.00","",""
"06/01/2021 15:00:00 - 06/01/2021 16:00:00","BZN|SK","Without Sequence","58.63","",""
"06/01/2021 16:00:00 - 06/01/2021 17:00:00","BZN|SK","Without Sequence","60.00","",""
"06/01/2021 17:00:00 - 06/01/2021 18:00:00","BZN|SK","Without Sequence","60.77","",""
"06/01/2021 18:00:00 - 06/01/2021 19:00:00","BZN|SK","Without Sequence","60.00","",""
"06/01/2021 19:00:00 - 06/01/2021 20:00:00","BZN|SK","Without Sequence","59.41","",""
"06/01/2021 20:00:00 - 06/01/2021 21:00:00","BZN|SK","Without Sequence","58.19","",""
"06/01/2021 21:00:00 - 06/01/2021 22:00:00","BZN|SK","Without Sequence","53.00","",""
"06/01/2021 22:00:00 - 06/01/2021 23:00:00","BZN|SK","Without Sequence","50.28","",""
"06/01/2021 23:00:00 - 07/01/2021 00:00:00","BZN|SK","Without Sequence","47.88","",""
"07/01/2021 00:00:00 - 07/01/2021 01:00:00","BZN|SK","Without Sequence","38.99","",""
"07/01/2021 01:00:00 - 07/01/2021 02:00:00","BZN|SK","Without Sequence","28.03","",""
"07/01/2021 02:00:00 - 07/01/2021 03:00:00","BZN|SK","Without Sequence","44.90","",""
"07/01/2021 03:00:00 - 07/01/2021 04:00:00","BZN|SK","Without Sequence","43.00","",""
"07/01/2021 04:00:00 - 07/01/2021 05:00:00","BZN|SK","Without Sequence","45.79","",""
"07/01/2021 05:00:00 - 07/01/2021 06:00:00","BZN|SK","Without Sequence","47.56","",""
"07/01/2021 06:00:00 - 07/01/2021 07:00:00","BZN|SK","Without Sequence","63.09","",""
"07/01/2021 07:00:00 - 07/01/2021 08:00:00","BZN|SK","Without Sequence","72.75","",""
"07/01/2021 08:00:00 - 07/01/2021 09:00:00","BZN|SK","Without Sequence","80.00","",""
"07/01/2021 09:00:00 - 07/01/2021 10:00:00","BZN|SK","Without Sequence","81.17","",""
"07/01/2021 10:00:00 - 07/01/2021 11:00:00","BZN|SK","Without Sequence","80.95","",""
"07/01/2021 11:00:00 - 07/01/2021 12:00:00","BZN|SK","Without Sequence","80.00","",""
"07/01/2021 12:00:00 - 07/01/2021 13:00:00","BZN|SK","Without Sequence","79.01","",""
"07/01/2021 13:00:00 - 07/01/2021 14:00:00","BZN|SK","Without Sequence","78.33","",""
"07/01/2021 14:00:00 - 07/01/2021 15:00:00","BZN|SK","Without Sequence","78.50","",""
"07/01/2021 15:00:00 - 07/01/2021 16:00:00","BZN|SK","Without Sequence","80.00","",""
"07/01/2021 16:00:00 - 07/01/2021 17:00:00","BZN|SK","Without Sequence","87.33","",""
"07/01/2021 17:00:00 - 07/01/2021 18:00:00","BZN|SK","Without Sequence","93.82","",""
"07/01/2021 18:00:00 - 07/01/2021 19:00:00","BZN|SK","Without Sequence","90.00","",""
"07/01/2021 19:00:00 - 07/01/2021 20:00:00","BZN|SK","Without Sequence","82.00","",""
"07/01/2021 20:00:00 - 07/01/2021 21:00:00","BZN|SK","Without Sequence","72.00","",""
"07/01/2021 21:00:00 - 07/01/2021 22:00:00","BZN|SK","Without Sequence","64.13","",""
"07/01/2021 22:00:00 - 07/01/2021 23:00:00","BZN|SK","Without Sequence","60.08","",""
"07/01/2021 23:00:00 - 08/01/2021 00:00:00","BZN|SK","Without Sequence","50.68","",""
"08/01/2021 00:00:00 - 08/01/2021 01:00:00","BZN|SK","Without Sequence","49.10","",""
"08/01/2021 01:00:00 - 08/01/2021 02:00:00","BZN|SK","Without Sequence","47.24","",""
"08/01/2021 02:00:00 - 08/01/2021 03:00:00","BZN|SK","Without Sequence","43.00","",""
"08/01/2021 03:00:00 - 08/01/2021 04:00:00","BZN|SK","Without Sequence","43.23","",""
"08/01/2021 04:00:00 - 08/01/2021 05:00:00","BZN|SK","Without Sequence","46.87","",""
"08/01/2021 05:00:00 - 08/01/2021 06:00:00","BZN|SK","Without Sequence","53.78","",""
"08/01/2021 06:00:00 - 08/01/2021 07:00:00","BZN|SK","Without Sequence","65.00","",""
"08/01/2021 07:00:00 - 08/01/2021 08:00:00","BZN|SK","Without Sequence","78.00","",""
"08/01/2021 08:00:00 - 08/01/2021 09:00:00","BZN|SK","Without Sequence","96.61","",""
"08/01/2021 09:00:00 - 08/01/2021 10:00:00","BZN|SK","Without Sequence","100.00","",""
"08/01/2021 10:00:00 - 08/01/2021 11:00:00","BZN|SK","Without Sequence","98.77","",""
"08/01/2021 11:00:00 - 08/01/2021 12:00:00","BZN|SK","Without Sequence","98.45","",""
"08/01/2021 12:00:00 - 08/01/2021 13:00:00","BZN|SK","Without Sequence","97.40","",""
"08/01/2021 13:00:00 - 08/01/2021 14:00:00","BZN|SK","Without Sequence","92.18","",""
"08/01/2021 14:00:00 - 08/01/2021 15:00:00","BZN|SK","Without Sequence","87.95","",""
"08/01/2021 15:00:00 - 08/01/2021 16:00:00","BZN|SK","Without Sequence","87.00","",""
"08/01/2021 16:00:00 - 08/01/2021 17:00:00","BZN|SK","Without Sequence","90.01","",""
"08/01/2021 17:00:00 - 08/01/2021 18:00:00","BZN|SK","Without Sequence","100.00","",""
"08/01/2021 18:00:00 - 08/01/2021 19:00:00","BZN|SK","Without Sequence","95.50","",""
"08/01/2021 19:00:00 - 08/01/2021 20:00:00","BZN|SK","Without Sequence","81.07","",""
"08/01/2021 20:00:00 - 08/01/2021 21:00:00","BZN|SK","Without Sequence","70.00","",""
"08/01/2021 21:00:00 - 08/01/2021 22:00:00","BZN|SK","Without Sequence","62.79","",""
"08/01/2021 22:00:00 - 08/01/2021 23:00:00","BZN|SK","Without Sequence","59.52","",""
"08/01/2021 23:00:00 - 09/01/2021 00:00:00","BZN|SK","Without Sequence","49.10","",""
"09/01/2021 00:00:00 - 09/01/2021 01:00:00","BZN|SK","Without Sequence","47.01","",""
"09/01/2021 01:00:00 - 09/01/2021 02:00:00","BZN|SK","Without Sequence","32.51","",""
"09/01/2021 02:00:00 - 09/01/2021 03:00:00","BZN|SK","Without Sequence","51.90","",""
"09/01/2021 03:00:00 - 09/01/2021 04:00:00","BZN|SK","Without Sequence","50.74","",""
"09/01/2021 04:00:00 - 09/01/2021 05:00:00","BZN|SK","Without Sequence","40.75","",""
"09/01/2021 05:00:00 - 09/01/2021 06:00:00","BZN|SK","Without Sequence","40.75","",""
"09/01/2021 06:00:00 - 09/01/2021 07:00:00","BZN|SK","Without Sequence","49.95","",""
"09/01/2021 07:00:00 - 09/01/2021 08:00:00","BZN|SK","Without Sequence","53.20","",""
"09/01/2021 08:00:00 - 09/01/2021 09:00:00","BZN|SK","Without Sequence","57.30","",""
"09/01/2021 09:00:00 - 09/01/2021 10:00:00","BZN|SK","Without Sequence","63.07","",""
"09/01/2021 10:00:00 - 09/01/2021 11:00:00","BZN|SK","Without Sequence","65.00","",""
"09/01/2021 11:00:00 - 09/01/2021 12:00:00","BZN|SK","Without Sequence","65.07","",""
"09/01/2021 12:00:00 - 09/01/2021 13:00:00","BZN|SK","Without Sequence","65.00","",""
"09/01/2021 13:00:00 - 09/01/2021 14:00:00","BZN|SK","Without Sequence","63.44","",""
"09/01/2021 14:00:00 - 09/01/2021 15:00:00","BZN|SK","Without Sequence","62.48","",""
"09/01/2021 15:00:00 - 09/01/2021 16:00:00","BZN|SK","Without Sequence","63.94","",""
"09/01/2021 16:00:00 - 09/01/2021 17:00:00","BZN|SK","Without Sequence","66.90","",""
"09/01/2021 17:00:00 - 09/01/2021 18:00:00","BZN|SK","Without Sequence","72.42","",""
"09/01/2021 18:00:00 - 09/01/2021 19:00:00","BZN|SK","Without Sequence","70.00","",""
"09/01/2021 19:00:00 - 09/01/2021 20:00:00","BZN|SK","Without Sequence","66.96","",""
"09/01/2021 20:00:00 - 09/01/2021 21:00:00","BZN|SK","Without Sequence","64.01","",""
"09/01/2021 21:00:00 - 09/01/2021 22:00:00","BZN|SK","Without Sequence","59.50","",""
"09/01/2021 22:00:00 - 09/01/2021 23:00:00","BZN|SK","Without Sequence","56.56","",""
"09/01/2021 23:00:00 - 10/01/2021 00:00:00","BZN|SK","Without Sequence","51.13","",""
"10/01/2021 00:00:00 - 10/01/2021 01:00:00","BZN|SK","Without Sequence","45.30","",""
"10/01/2021 01:00:00 - 10/01/2021 02:00:00","BZN|SK","Without Sequence","35.57","",""
"10/01/2021 02:00:00 - 10/01/2021 03:00:00","BZN|SK","Without Sequence","31.83","",""
"10/01/2021 03:00:00 - 10/01/2021 04:00:00","BZN|SK","Without Sequence","35.10","",""
"10/01/2021 04:00:00 - 10/01/2021 05:00:00","BZN|SK","Without Sequence","41.26","",""
"10/01/2021 05:00:00 - 10/01/2021 06:00:00","BZN|SK","Without Sequence","38.65","",""
"10/01/2021 06:00:00 - 10/01/2021 07:00:00","BZN|SK","Without Sequence","36.32","",""
"10/01/2021 07:00:00 - 10/01/2021 08:00:00","BZN|SK","Without Sequence","38.06","",""
"10/01/2021 08:00:00 - 10/01/2021 09:00:00","BZN|SK","Without Sequence","44.80","",""
"10/01/2021 09:00:00 - 10/01/2021 10:00:00","BZN|SK","Without Sequence","50.50","",""
"10/01/2021 10:00:00 - 10/01/2021 11:00:00","BZN|SK","Without Sequence","51.85","",""
"10/01/2021 11:00:00 - 10/01/2021 12:00:00","BZN|SK","Without Sequence","55.03","",""
"10/01/2021 12:00:00 - 10/01/2021 13:00:00","BZN|SK","Without Sequence","53.83","",""
"10/01/2021 13:00:00 - 10/01/2021 14:00:00","BZN|SK","Without Sequence","50.87","",""
"10/01/2021 14:00:00 - 10/01/2021 15:00:00","BZN|SK","Without Sequence","50.00","",""
"10/01/2021 15:00:00 - 10/01/2021 16:00:00","BZN|SK","Without Sequence","50.00","",""
"10/01/2021 16:00:00 - 10/01/2021 17:00:00","BZN|SK","Without Sequence","54.77","",""
"10/01/2021 17:00:00 - 10/01/2021 18:00:00","BZN|SK","Without Sequence","61.20","",""
"10/01/2021 18:00:00 - 10/01/2021 19:00:00","BZN|SK","Without Sequence","61.35","",""
"10/01/2021 19:00:00 - 10/01/2021 20:00:00","BZN|SK","Without Sequence","59.95","",""
"10/01/2021 20:00:00 - 10/01/2021 21:00:00","BZN|SK","Without Sequence","56.17","",""
"10/01/2021 21:00:00 - 10/01/2021 22:00:00","BZN|SK","Without Sequence","51.32","",""
"10/01/2021 22:00:00 - 10/01/2021 23:00:00","BZN|SK","Without Sequence","47.70","",""
"10/01/2021 23:00:00 - 11/01/2021 00:00:00","BZN|SK","Without Sequence","42.10","",""
"11/01/2021 00:00:00 - 11/01/2021 01:00:00","BZN|SK","Without Sequence","32.86","",""
"11/01/2021 01:00:00 - 11/01/2021 02:00:00","BZN|SK","Without Sequence","28.54","",""
"11/01/2021 02:00:00 - 11/01/2021 03:00:00","BZN|SK","Without Sequence","33.01","",""
"11/01/2021 03:00:00 - 11/01/2021 04:00:00","BZN|SK","Without Sequence","31.72","",""
"11/01/2021 04:00:00 - 11/01/2021 05:00:00","BZN|SK","Without Sequence","32.37","",""
"11/01/2021 05:00:00 - 11/01/2021 06:00:00","BZN|SK","Without Sequence","35.43","",""
"11/01/2021 06:00:00 - 11/01/2021 07:00:00","BZN|SK","Without Sequence","50.50","",""
"11/01/2021 07:00:00 - 11/01/2021 08:00:00","BZN|SK","Without Sequence","57.08","",""
"11/01/2021 08:00:00 - 11/01/2021 09:00:00","BZN|SK","Without Sequence","63.00","",""
"11/01/2021 09:00:00 - 11/01/2021 10:00:00","BZN|SK","Without Sequence","63.18","",""
"11/01/2021 10:00:00 - 11/01/2021 11:00:00","BZN|SK","Without Sequence","59.27","",""
"11/01/2021 11:00:00 - 11/01/2021 12:00:00","BZN|SK","Without Sequence","57.00","",""
"11/01/2021 12:00:00 - 11/01/2021 13:00:00","BZN|SK","Without Sequence","61.00","",""
"11/01/2021 13:00:00 - 11/01/2021 14:00:00","BZN|SK","Without Sequence","60.98","",""
"11/01/2021 14:00:00 - 11/01/2021 15:00:00","BZN|SK","Without Sequence","60.12","",""
"11/01/2021 15:00:00 - 11/01/2021 16:00:00","BZN|SK","Without Sequence","63.00","",""
"11/01/2021 16:00:00 - 11/01/2021 17:00:00","BZN|SK","Without Sequence","62.00","",""
"11/01/2021 17:00:00 - 11/01/2021 18:00:00","BZN|SK","Without Sequence","61.00","",""
"11/01/2021 18:00:00 - 11/01/2021 19:00:00","BZN|SK","Without Sequence","59.12","",""
"11/01/2021 19:00:00 - 11/01/2021 20:00:00","BZN|SK","Without Sequence","64.67","",""
"11/01/2021 20:00:00 - 11/01/2021 21:00:00","BZN|SK","Without Sequence","50.50","",""
"11/01/2021 21:00:00 - 11/01/2021 22:00:00","BZN|SK","Without Sequence","50.00","",""
"11/01/2021 22:00:00 - 11/01/2021 23:00:00","BZN|SK","Without Sequence","50.50","",""
"11/01/2021 23:00:00 - 12/01/2021 00:00:00","BZN|SK","Without Sequence","41.97","",""
"12/01/2021 00:00:00 - 12/01/2021 01:00:00","BZN|SK","Without Sequence","41.39","",""
"12/01/2021 01:00:00 - 12/01/2021 02:00:00","BZN|SK","Without Sequence","36.96","",""
"12/01/2021 02:00:00 - 12/01/2021 03:00:00","BZN|SK","Without Sequence","32.99","",""
"12/01/2021 03:00:00 - 12/01/2021 04:00:00","BZN|SK","Without Sequence","32.85","",""
"12/01/2021 04:00:00 - 12/01/2021 05:00:00","BZN|SK","Without Sequence","35.02","",""
"12/01/2021 05:00:00 - 12/01/2021 06:00:00","BZN|SK","Without Sequence","43.30","",""
"12/01/2021 06:00:00 - 12/01/2021 07:00:00","BZN|SK","Without Sequence","55.24","",""
"12/01/2021 07:00:00 - 12/01/2021 08:00:00","BZN|SK","Without Sequence","58.00","",""
"12/01/2021 08:00:00 - 12/01/2021 09:00:00","BZN|SK","Without Sequence","61.11","",""
"12/01/2021 09:00:00 - 12/01/2021 10:00:00","BZN|SK","Without Sequence","65.10","",""
"12/01/2021 10:00:00 - 12/01/2021 11:00:00","BZN|SK","Without Sequence","66.00","",""
"12/01/2021 11:00:00 - 12/01/2021 12:00:00","BZN|SK","Without Sequence","67.41","",""
"12/01/2021 12:00:00 - 12/01/2021 13:00:00","BZN|SK","Without Sequence","68.45","",""
