Date,Biomass - Actual Aggregated [MW],Energy storage - Actual Aggregated [MW],Fossil Brown coal/Lignite - Actual Aggregated [MW],Fossil Coal-derived gas - Actual Aggregated [MW],Fossil Gas - Actual Aggregated [MW],Fossil Hard coal - Actual Aggregated [MW],Fossil Oil - Actual Aggregated [MW],Fossil Oil shale - Actual Aggregated [MW],Fossil Peat - Actual Aggregated [MW],Geothermal - Actual Aggregated [MW],Hydro Pumped Storage - Actual Aggregated [MW],Hydro Pumped Storage - Actual Consumption [MW],Hydro Run-of-river and poundage - Actual Aggregated [MW],Hydro Water Reservoir - Actual Aggregated [MW],Marine - Actual Aggregated [MW],Nuclear - Actual Aggregated [MW],Other - Actual Aggregated [MW],Other renewable - Actual Aggregated [MW],Solar - Actual Aggregated [MW],Waste - Actual Aggregated [MW],Wind Onshore - Actual Aggregated [MW]
2022-11-11,6604.0,0.0,0.0,0.0,156009.0,1229.0,4510.0,0.0,0.0,0.0,12922.0,28669.0,89904.0,15569.0,0.0,700510.0,0.0,0.0,42143.0,3081.0,75736.0
2022-11-12,6603.0,0.0,0.0,0.0,159107.0,1096.0,4512.0,0.0,0.0,0.0,24776.0,19626.0,83604.0,17480.0,0.0,699396.0,0.0,0.0,39032.0,2954.0,71796.0
2022-11-13,6662.0,0.0,0.0,0.0,159197.0,1025.0,4511.0,0.0,0.0,0.0,8122.0,34608.0,71083.0,10755.0,0.0,701539.0,0.0,0.0,34395.0,3057.0,49896.0
2022-11-14,6736.0,0.0,0.0,0.0,151234.0,2690.0,4623.0,0.0,0.0,0.0,36031.0,12722.0,83948.0,27369.0,0.0,720689.0,0.0,0.0,16430.0,3110.0,101065.0
2022-11-15,6648.0,0.0,0.0,0.0,131529.0,8894.0,4538.0,0.0,0.0,0.0,29829.0,17004.0,80185.0,18579.0,0.0,718354.0,0.0,0.0,14347.0,3114.0,200462.0
2022-11-16,6956.0,0.0,0.0,0.0,85979.0,7491.0,4521.0,0.0,0.0,0.0,20572.0,25711.0,88222.0,26774.0,0.0,717859.0,0.0,0.0,31334.0,3195.0,242361.0
2022-11-17,6888.0,0.0,0.0,0.0,66488.0,937.0,4545.0,0.0,0.0,0.0,10828.0,33407.0,82213.0,18124.0,0.0,698930.0,0.0,0.0,24433.0,2611.0,281445.0
2022-11-18,8043.0,0.0,0.0,0.0,131953.0,9541.0,4677.0,0.0,0.0,0.0,18873.0,20869.0,93072.0,18656.0,0.0,723359.0,0.0,0.0,26842.0,2838.0,129460.0
2022-11-19,9804.0,0.0,0.0,0.0,138721.0,11438.0,4745.0,0.0,0.0,0.0,12952.0,19762.0,92887.0,13421.0,0.0,711655.0,0.0,0.0,30704.0,3275.0,65642.0
2022-11-20,10370.0,0.0,0.0,0.0,144090.0,9292.0,4800.0,0.0,0.0,0.0,1934.0,30391.0,83003.0,10231.0,0.0,707406.0,0.0,0.0,28112.0,3217.0,169893.0
2022-11-21,10453.0,0.0,0.0,0.0,142750.0,11367.0,4797.0,0.0,0.0,0.0,35806.0,11825.0,97046.0,27957.0,0.0,741588.0,0.0,0.0,11325.0,3188.0,211016.0
2022-11-22,10757.0,0.0,0.0,0.0,144855.0,13831.0,4799.0,0.0,0.0,0.0,28772.0,13881.0,101201.0,27285.0,0.0,743765.0,0.0,0.0,24549.0,3041.0,269166.0
2022-11-23,9775.0,0.0,0.0,0.0,106013.0,13376.0,5726.0,0.0,0.0,0.0,11294.0,29312.0,104543.0,28701.0,0.0,758456.0,0.0,0.0,22775.0,3032.0,237047.0
2022-11-24,9801.0,0.0,0.0,0.0,121148.0,13699.0,7051.0,0.0,0.0,0.0,20871.0,24953.0,106730.0,29745.0,0.0,774854.0,0.0,0.0,24480.0,3205.0,206724.0
2022-11-25,9792.0,0.0,0.0,0.0,139952.0,12772.0,4739.0,0.0,0.0,0.0,16794.0,18999.0,105483.0,23499.0,0.0,780059.0,0.0,0.0,24542.0,3219.0,99907.0
2022-11-26,9994.0,0.0,0.0,0.0,150898.0,11153.0,4741.0,0.0,0.0,0.0,11544.0,17763.0,92102.0,14850.0,0.0,754369.0,0.0,0.0,25448.0,3121.0,94060.0
2022-11-27,9872.0,0.0,0.0,0.0,87559.0,15326.0,4777.0,0.0,0.0,0.0,3543.0,39237.0,76947.0,15755.0,0.0,714808.0,0.0,0.0,21888.0,2918.0,155722.0
2022-11-28,9940.0,0.0,0.0,0.0,177218.0,32464.0,4745.0,0.0,0.0,0.0,21486.0,18494.0,89184.0,33837.0,0.0,770833.0,0.0,0.0,16500.0,2910.0,87583.0
2022-11-29,8511.0,0.0,0.0,0.0,202041.0,30040.0,6295.0,0.0,0.0,0.0,36559.0,17326.0,95653.0,51973.0,0.0,813844.0,0.0,0.0,19933.0,3045.0,43090.0
2022-11-30,6688.0,0.0,0.0,0.0,213213.0,32516.0,4688.0,0.0,0.0,0.0,37154.0,19875.0,100029.0,53340.0,0.0,824722.0,0.0,0.0,24959.0,2520.0,50947.0
2022-12-01,9634.0,0.0,0.0,0.0,198164.0,38291.0,5694.0,0.0,0.0,0.0,30581.0,22099.0,96038.0,52899.0,0.0,828826.0,0.0,0.0,20645.0,2184.0,84103.0
2022-12-02,10165.0,0.0,0.0,0.0,196261.0,40029.0,4021.0,0.0,0.0,0.0,22308.0,25150.0,97272.0,31734.0,0.0,848450.0,0.0,0.0,15588.0,1931.0,73626.0
2022-12-03,10188.0,0.0,0.0,0.0,178345.0,41525.0,4057.0,0.0,0.0,0.0,4811.0,35125.0,73204.0,15648.0,0.0,857905.0,0.0,0.0,13042.0,2232.0,126214.0
2022-12-04,10251.0,0.0,0.0,0.0,163002.0,39589.0,4120.0,0.0,0.0,0.0,1444.0,42597.0,67057.0,11486.0,0.0,887471.0,0.0,0.0,18008.0,2606.0,57482.0
2022-12-05,10388.0,0.0,0.0,0.0,187480.0,39557.0,5255.0,0.0,0.0,0.0,32885.0,18263.0,89169.0,53021.0,0.0,880288.0,0.0,0.0,30163.0,2692.0,30947.0
2022-12-06,10625.0,0.0,0.0,0.0,188110.0,38801.0,9766.0,0.0,0.0,0.0,32560.0,16622.0,95743.0,44293.0,0.0,878406.0,0.0,0.0,23096.0,2683.0,46060.0
2022-12-07,10576.0,0.0,0.0,0.0,189344.0,37254.0,5179.0,0.0,0.0,0.0,13920.0,25045.0,89506.0,35928.0,0.0,879691.0,0.0,0.0,27547.0,2596.0,51382.0
2022-12-08,10588.0,0.0,0.0,0.0,202872.0,41208.0,5417.0,0.0,0.0,0.0,15353.0,21934.0,86619.0,45605.0,0.0,895328.0,0.0,0.0,14191.0,2560.0,46214.0
2022-12-09,10617.0,0.0,0.0,0.0,200954.0,39990.0,5124.0,0.0,0.0,0.0,20875.0,20811.0,101008.0,44949.0,0.0,931530.0,0.0,0.0,16715.0,2524.0,56762.0
2022-12-10,10607.0,0.0,0.0,0.0,184091.0,32539.0,4701.0,0.0,0.0,0.0,12243.0,25564.0,86414.0,18284.0,0.0,955748.0,0.0,0.0,25973.0,2502.0,44534.0
2022-12-11,10587.0,0.0,0.0,0.0,185220.0,26475.0,11426.0,0.0,0.0,0.0,12421.0,22512.0,77784.0,27850.0,0.0,968849.0,0.0,0.0,25612.0,2597.0,51791.0
2022-12-12,8028.0,0.0,0.0,0.0,213975.0,41496.0,25757.0,0.0,0.0,0.0,42963.0,16727.0,111061.0,76252.0,0.0,986050.0,0.0,0.0,17681.0,2340.0,75389.0
2022-12-13,7271.0,0.0,0.0,0.0,215425.0,41289.0,19084.0,0.0,0.0,0.0,34656.0,21672.0,117700.0,77900.0,0.0,990732.0,0.0,0.0,13991.0,2642.0,107307.0
2022-12-14,7438.0,0.0,0.0,0.0,216993.0,39810.0,10529.0,0.0,0.0,0.0,30890.0,24658.0,115541.0,75737.0,0.0,994173.0,0.0,0.0,15305.0,2509.0,54308.0
2022-12-15,7285.0,0.0,0.0,0.0,215681.0,40224.0,10107.0,0.0,0.0,0.0,19859.0,25321.0,120632.0,57599.0,0.0,997858.0,0.0,0.0,11983.0,2359.0,133181.0
2022-12-16,7514.0,0.0,0.0,0.0,211032.0,40126.0,13200.0,0.0,0.0,0.0,33615.0,21488.0,140781.0,60478.0,0.0,1002396.0,0.0,0.0,24516.0,2110.0,92823.0
2022-12-17,10172.0,0.0,0.0,0.0,197576.0,42005.0,4136.0,0.0,0.0,0.0,14666.0,12564.0,120804.0,37621.0,0.0,1003084.0,0.0,0.0,29059.0,2362.0,68072.0
2022-12-18,10887.0,0.0,0.0,0.0,160447.0,38901.0,4135.0,0.0,0.0,0.0,7006.0,4636.0,104655.0,38895.0,0.0,975593.0,0.0,0.0,23722.0,2537.0,193684.0
2022-12-19,11031.0,0.0,0.0,0.0,133901.0,16827.0,4126.0,0.0,0.0,0.0,6950.0,31215.0,92149.0,25508.0,0.0,950069.0,0.0,0.0,16237.0,2558.0,306204.0
2022-12-20,10766.0,0.0,0.0,0.0,133717.0,11489.0,4164.0,0.0,0.0,0.0,18308.0,25550.0,91387.0,21085.0,0.0,944657.0,0.0,0.0,10439.0,2462.0,241722.0
2022-12-21,10913.0,0.0,0.0,0.0,132584.0,12189.0,4291.0,0.0,0.0,0.0,16596.0,17684.0,98365.0,20949.0,0.0,963114.0,0.0,0.0,18786.0,2618.0,190942.0
2022-12-22,10934.0,0.0,0.0,0.0,113518.0,845.0,4153.0,0.0,0.0,0.0,14241.0,18077.0,101220.0,26480.0,0.0,954372.0,0.0,0.0,15035.0,2633.0,291371.0
2022-12-23,10688.0,0.0,0.0,0.0,98996.0,1042.0,4157.0,0.0,0.0,0.0,10206.0,20435.0,117857.0,24148.0,0.0,905027.0,0.0,0.0,15872.0,2659.0,269107.0
2022-12-24,10244.0,0.0,0.0,0.0,58029.0,947.0,4160.0,0.0,0.0,0.0,15242.0,25031.0,129970.0,23671.0,0.0,823261.0,0.0,0.0,21882.0,2735.0,119061.0
2022-12-25,10245.0,0.0,0.0,0.0,58131.0,983.0,4135.0,0.0,0.0,0.0,6781.0,28732.0,124693.0,23712.0,0.0,825393.0,0.0,0.0,21268.0,2717.0,147519.0
2022-12-26,10140.0,0.0,0.0,0.0,57462.0,498.0,3923.0,0.0,0.0,0.0,5585.0,42717.0,124079.0,12997.0,0.0,774632.0,0.0,0.0,17768.0,2586.0,169731.0
2022-12-27,10100.0,0.0,0.0,0.0,54911.0,0.0,3637.0,0.0,0.0,0.0,17588.0,21819.0,130200.0,15239.0,0.0,884494.0,0.0,0.0,24766.0,2461.0,125568.0
2022-12-28,10041.0,0.0,0.0,0.0,53816.0,136.0,3733.0,0.0,0.0,0.0,18094.0,25446.0,126327.0,18947.0,0.0,877874.0,0.0,0.0,24175.0,2566.0,306331.0
2022-12-29,10247.0,0.0,0.0,0.0,56119.0,812.0,4176.0,0.0,0.0,0.0,21096.0,30855.0,121302.0,21235.0,0.0,776725.0,0.0,0.0,13666.0,2662.0,252538.0
2022-12-30,10105.0,0.0,0.0,0.0,54891.0,957.0,4112.0,0.0,0.0,0.0,28114.0,15294.0,127918.0,22774.0,0.0,733162.0,0.0,0.0,13107.0,2446.0,303857.0
2022-12-31,10269.0,0.0,0.0,0.0,54023.0,1064.0,4182.0,0.0,0.0,0.0,0.0,44701.0,123632.0,17858.0,0.0,631052.0,0.0,0.0,18959.0,3040.0,356365.0
2023-01-01,10200.0,0.0,0.0,0.0,60263.0,1173.0,4828.0,0.0,0.0,0.0,7075.0,32538.0,116502.0,19416.0,0.0,661758.0,0.0,0.0,17235.0,3035.0,246546.0
2023-01-02,10292.0,0.0,0.0,0.0,75239.0,1122.0,4863.0,0.0,0.0,0.0,28409.0,15042.0,124078.0,22632.0,0.0,924810.0,0.0,0.0,13921.0,2868.0,145615.0
2023-01-03,10277.0,0.0,0.0,0.0,117425.0,948.0,4838.0,0.0,0.0,0.0,34453.0,10850.0,132371.0,28920.0,0.0,993816.0,0.0,0.0,21718.0,2955.0,162816.0
2023-01-04,10101.0,0.0,0.0,0.0,64329.0,1047.0,4875.0,0.0,0.0,0.0,9871.0,29315.0,113606.0,10835.0,0.0,968784.0,0.0,0.0,22554.0,3148.0,311326.0
2023-01-05,8261.0,0.0,0.0,0.0,111476.0,1176.0,4931.0,0.0,0.0,0.0,28324.0,21853.0,116966.0,23203.0,0.0,994305.0,0.0,0.0,21560.0,3121.0,150199.0
2023-01-06,7424.0,0.0,0.0,0.0,87210.0,898.0,4867.0,0.0,0.0,0.0,20258.0,18818.0,119455.0,19785.0,0.0,1006717.0,0.0,0.0,21212.0,3211.0,155869.0
2023-01-07,7201.0,0.0,0.0,0.0,61706.0,980.0,4889.0,0.0,0.0,0.0,318.0,40395.0,102290.0,17035.0,0.0,956947.0,0.0,0.0,19987.0,3153.0,272301.0
2023-01-08,7241.0,0.0,0.0,0.0,61810.0,1048.0,4901.0,0.0,0.0,0.0,11788.0,33154.0,101225.0,22403.0,0.0,915676.0,0.0,0.0,12750.0,3178.0,251851.0
2023-01-09,7201.0,0.0,0.0,0.0,93400.0,1311.0,4872.0,0.0,0.0,0.0,30347.0,21235.0,129243.0,38295.0,0.0,1020506.0,0.0,0.0,23083.0,2969.0,300822.0
2023-01-10,7327.0,0.0,0.0,0.0,86376.0,1070.0,4845.0,0.0,0.0,0.0,28482.0,22306.0,141618.0,47694.0,0.0,1051298.0,0.0,0.0,25321.0,2876.0,246561.0
2023-01-11,7242.0,0.0,0.0,0.0,66206.0,1106.0,4851.0,0.0,0.0,0.0,20844.0,26526.0,136280.0,28517.0,0.0,1026032.0,0.0,0.0,19112.0,2853.0,272432.0
2023-01-12,6999.0,0.0,0.0,0.0,65102.0,1004.0,4868.0,0.0,0.0,0.0,17860.0,27980.0,132024.0,21970.0,0.0,1005149.0,0.0,0.0,21985.0,2672.0,334165.0
2023-01-13,7019.0,0.0,0.0,0.0,69589.0,1241.0,4870.0,0.0,0.0,0.0,25510.0,23397.0,135763.0,29207.0,0.0,1004138.0,0.0,0.0,24478.0,3009.0,271509.0
2023-01-14,7719.0,0.0,0.0,0.0,58664.0,954.0,4834.0,0.0,0.0,0.0,1857.0,36214.0,125238.0,22848.0,0.0,942044.0,0.0,0.0,19951.0,3435.0,290066.0
2023-01-15,7872.0,0.0,0.0,0.0,59697.0,1154.0,4843.0,0.0,0.0,0.0,2614.0,41664.0,116289.0,20821.0,0.0,846952.0,0.0,0.0,23532.0,3367.0,293065.0
2023-01-16,7912.0,0.0,0.0,0.0,118326.0,1078.0,4865.0,0.0,0.0,0.0,18131.0,10779.0,134941.0,52823.0,0.0,1028551.0,0.0,0.0,16198.0,2830.0,271575.0
2023-01-17,7161.0,0.0,0.0,0.0,179998.0,1146.0,4874.0,0.0,0.0,0.0,22826.0,17744.0,142434.0,73295.0,0.0,1037067.0,0.0,0.0,16739.0,2759.0,82847.0
2023-01-18,7912.0,0.0,0.0,0.0,164232.0,1365.0,5166.0,0.0,0.0,0.0,20106.0,16193.0,142079.0,74672.0,0.0,1032962.0,0.0,0.0,27903.0,2697.0,91381.0
2023-01-19,8208.0,0.0,0.0,0.0,135235.0,11623.0,12702.0,0.0,0.0,0.0,27911.0,11919.0,150584.0,97117.0,0.0,943820.0,0.0,0.0,21420.0,4089.0,56514.0
2023-01-20,8981.0,0.0,0.0,0.0,190622.0,15013.0,6649.0,0.0,0.0,0.0,23120.0,7853.0,149792.0,98579.0,0.0,992616.0,0.0,0.0,31549.0,3108.0,80290.0
2023-01-21,10685.0,0.0,0.0,0.0,188189.0,15114.0,4872.0,0.0,0.0,0.0,5772.0,24786.0,122653.0,55419.0,0.0,996017.0,0.0,0.0,32737.0,3165.0,164773.0
2023-01-22,10617.0,0.0,0.0,0.0,188651.0,15864.0,4866.0,0.0,0.0,0.0,15178.0,12954.0,119347.0,70772.0,0.0,1011738.0,0.0,0.0,24797.0,2868.0,108446.0
2023-01-23,10891.0,0.0,0.0,0.0,207926.0,16916.0,17408.0,0.0,0.0,0.0,40411.0,10646.0,137432.0,100021.0,0.0,1015460.0,0.0,0.0,18878.0,2487.0,134902.0
2023-01-24,10791.0,0.0,0.0,0.0,211686.0,27607.0,11598.0,0.0,0.0,0.0,39341.0,16637.0,136435.0,98135.0,0.0,1016821.0,0.0,0.0,23486.0,2447.0,115287.0
2023-01-25,10788.0,0.0,0.0,0.0,216317.0,32555.0,17240.0,0.0,0.0,0.0,30679.0,8745.0,137085.0,97786.0,0.0,1023740.0,0.0,0.0,20695.0,2559.0,43528.0
2023-01-26,10720.0,0.0,0.0,0.0,208842.0,36274.0,6480.0,0.0,0.0,0.0,20827.0,11137.0,128547.0,88002.0,0.0,1046642.0,0.0,0.0,24202.0,2626.0,102662.0
2023-01-27,10680.0,0.0,0.0,0.0,197485.0,38048.0,4899.0,0.0,0.0,0.0,21027.0,13984.0,125258.0,87802.0,0.0,1042984.0,0.0,0.0,25525.0,2799.0,172023.0
2023-01-28,10460.0,0.0,0.0,0.0,203510.0,10221.0,4899.0,0.0,0.0,0.0,14753.0,10379.0,102955.0,67347.0,0.0,1050753.0,0.0,0.0,21905.0,3069.0,107378.0
2023-01-29,10386.0,0.0,0.0,0.0,195433.0,1037.0,4896.0,0.0,0.0,0.0,9720.0,8471.0,83763.0,54283.0,0.0,1045477.0,0.0,0.0,35592.0,3000.0,52729.0
2023-01-30,10700.0,0.0,0.0,0.0,173153.0,1603.0,6513.0,0.0,0.0,0.0,26769.0,14060.0,102066.0,82344.0,0.0,1015807.0,0.0,0.0,35549.0,2883.0,122511.0
2023-01-31,8578.0,0.0,0.0,0.0,131974.0,1261.0,5430.0,0.0,0.0,0.0,10852.0,10859.0,103755.0,70383.0,0.0,1018314.0,0.0,0.0,33997.0,3529.0,105591.0
2023-02-01,7677.0,0.0,0.0,0.0,158595.0,1310.0,5737.0,0.0,0.0,0.0,8134.0,15941.0,91619.0,64733.0,0.0,1041473.0,0.0,0.0,33120.0,2892.0,173694.0
2023-02-02,10243.0,0.0,0.0,0.0,178520.0,1284.0,5752.0,0.0,0.0,0.0,11428.0,17950.0,84223.0,52144.0,0.0,1061891.0,0.0,0.0,39768.0,2845.0,143103.0
2023-02-03,11138.0,0.0,0.0,0.0,146435.0,1154.0,5754.0,0.0,0.0,0.0,5820.0,29878.0,76632.0,29635.0,0.0,1082011.0,0.0,0.0,44910.0,2935.0,132980.0
2023-02-04,10965.0,0.0,0.0,0.0,176322.0,1254.0,5749.0,0.0,0.0,0.0,5139.0,21217.0,67805.0,27316.0,0.0,1087944.0,0.0,0.0,36940.0,3237.0,65041.0
2023-02-05,10489.0,0.0,0.0,0.0,100525.0,1600.0,5709.0,0.0,0.0,0.0,4048.0,39079.0,58369.0,16010.0,0.0,1069348.0,0.0,0.0,34505.0,3167.0,163304.0
2023-02-06,8857.0,0.0,0.0,0.0,178561.0,22130.0,5743.0,0.0,0.0,0.0,23215.0,6987.0,88458.0,59887.0,0.0,1071786.0,0.0,0.0,48975.0,2913.0,137007.0
2023-02-07,7688.0,0.0,0.0,0.0,145676.0,17385.0,7011.0,0.0,0.0,0.0,30467.0,9834.0,102182.0,69645.0,0.0,1035889.0,0.0,0.0,42394.0,3046.0,141372.0
2023-02-08,7601.0,0.0,0.0,0.0,167191.0,13669.0,7622.0,0.0,0.0,0.0,25809.0,6889.0,100243.0,73816.0,0.0,1079753.0,0.0,0.0,54109.0,2634.0,65024.0
2023-02-09,7542.0,0.0,0.0,0.0,197080.0,14076.0,11046.0,0.0,0.0,0.0,28639.0,3488.0,102509.0,70959.0,0.0,1089856.0,0.0,0.0,51141.0,2658.0,27450.0
2023-02-10,7603.0,0.0,0.0,0.0,191187.0,28446.0,10929.0,0.0,0.0,0.0,14394.0,12707.0,93696.0,50284.0,0.0,1085790.0,0.0,0.0,54691.0,3115.0,34281.0
2023-02-11,7402.0,0.0,0.0,0.0,183687.0,32493.0,5711.0,0.0,0.0,0.0,3026.0,18910.0,72179.0,22753.0,0.0,1062245.0,0.0,0.0,57287.0,2756.0,47706.0
2023-02-12,7421.0,0.0,0.0,0.0,172159.0,5181.0,5669.0,0.0,0.0,0.0,4750.0,30509.0,61414.0,20708.0,0.0,1054437.0,0.0,0.0,56427.0,2767.0,66615.0
2023-02-13,7118.0,0.0,0.0,0.0,190884.0,19731.0,5717.0,0.0,0.0,0.0,20835.0,17703.0,78517.0,31467.0,0.0,1059151.0,0.0,0.0,58923.0,3007.0,60812.0
2023-02-14,7049.0,0.0,0.0,0.0,196835.0,21461.0,5744.0,0.0,0.0,0.0,17774.0,10537.0,78505.0,37050.0,0.0,1064444.0,0.0,0.0,57119.0,3164.0,63425.0
2023-02-15,7587.0,0.0,0.0,0.0,199460.0,20837.0,8558.0,0.0,0.0,0.0,18800.0,8774.0,73869.0,29317.0,0.0,1050594.0,0.0,0.0,54824.0,2873.0,74963.0
2023-02-16,8150.0,0.0,0.0,0.0,154860.0,20387.0,6307.0,0.0,0.0,0.0,15298.0,4746.0,68912.0,21119.0,0.0,1017901.0,0.0,0.0,50588.0,3502.0,115945.0
2023-02-17,7983.0,0.0,0.0,0.0,135035.0,658.0,5970.0,0.0,0.0,0.0,8587.0,18495.0,64794.0,11199.0,0.0,1012384.0,0.0,0.0,45086.0,3022.0,156057.0
2023-02-18,7580.0,0.0,0.0,0.0,102667.0,658.0,5569.0,0.0,0.0,0.0,7574.0,38418.0,52133.0,6228.0,0.0,980906.0,0.0,0.0,49747.0,2938.0,150199.0
2023-02-19,8895.0,0.0,0.0,0.0,112843.0,673.0,5623.0,0.0,0.0,0.0,6689.0,37819.0,50240.0,5847.0,0.0,981025.0,0.0,0.0,45569.0,3303.0,89270.0
2023-02-20,10397.0,0.0,0.0,0.0,153636.0,6691.0,5647.0,0.0,0.0,0.0,9186.0,26536.0,63821.0,12422.0,0.0,986759.0,0.0,0.0,61240.0,3129.0,56312.0
2023-02-21,7714.0,0.0,0.0,0.0,194693.0,677.0,7837.0,0.0,0.0,0.0,22751.0,6189.0,71141.0,24083.0,0.0,991170.0,0.0,0.0,41544.0,2974.0,37929.0
2023-02-22,7647.0,0.0,0.0,0.0,197961.0,661.0,10723.0,0.0,0.0,0.0,21748.0,9506.0,71687.0,21258.0,0.0,992138.0,0.0,0.0,22342.0,3059.0,57707.0
2023-02-23,7808.0,0.0,0.0,0.0,196730.0,717.0,6701.0,0.0,0.0,0.0,22670.0,5152.0,77350.0,22317.0,0.0,997771.0,0.0,0.0,19653.0,2929.0,66841.0
2023-02-24,7934.0,0.0,0.0,0.0,190542.0,942.0,5716.0,0.0,0.0,0.0,12105.0,10770.0,74969.0,13363.0,0.0,993862.0,0.0,0.0,34269.0,2973.0,88704.0
2023-02-25,8085.0,0.0,0.0,0.0,180118.0,903.0,5633.0,0.0,0.0,0.0,6335.0,23974.0,65790.0,16513.0,0.0,946394.0,0.0,0.0,33124.0,3166.0,113426.0
2023-02-26,9822.0,0.0,0.0,0.0,121145.0,1230.0,5612.0,0.0,0.0,0.0,5334.0,43701.0,59641.0,17727.0,0.0,894801.0,0.0,0.0,60255.0,2917.0,276748.0
2023-02-27,11661.0,0.0,0.0,0.0,199427.0,12309.0,5644.0,0.0,0.0,0.0,17637.0,16473.0,67552.0,21806.0,0.0,938276.0,0.0,0.0,42184.0,2787.0,256934.0
2023-02-28,11514.0,0.0,0.0,0.0,208112.0,13066.0,10409.0,0.0,0.0,0.0,20945.0,14635.0,71839.0,29027.0,0.0,942706.0,0.0,0.0,45526.0,2994.0,154287.0
2023-03-01,10837.0,0.0,0.0,0.0,206398.0,11582.0,5971.0,0.0,0.0,0.0,17390.0,13728.0,66901.0,22940.0,0.0,934291.0,0.0,0.0,64435.0,2990.0,145509.0
2023-03-02,11260.0,0.0,0.0,0.0,206395.0,20276.0,6435.0,0.0,0.0,0.0,18381.0,8343.0,72964.0,29729.0,0.0,939709.0,0.0,0.0,48945.0,2991.0,80172.0
2023-03-03,11258.0,0.0,0.0,0.0,206479.0,24049.0,4220.0,0.0,0.0,0.0,20657.0,16946.0,74120.0,35560.0,0.0,920282.0,0.0,0.0,52201.0,2985.0,89334.0
2023-03-04,10949.0,0.0,0.0,0.0,191970.0,1299.0,5557.0,0.0,0.0,0.0,7474.0,16208.0,60098.0,24103.0,0.0,838634.0,0.0,0.0,62792.0,3011.0,78122.0
2023-03-05,10762.0,0.0,0.0,0.0,190187.0,954.0,8839.0,0.0,0.0,0.0,9448.0,24421.0,60520.0,23586.0,0.0,817729.0,0.0,0.0,65981.0,3040.0,35524.0
2023-03-06,11139.0,0.0,0.0,0.0,189793.0,11322.0,15514.0,0.0,0.0,0.0,17068.0,14898.0,74385.0,35520.0,0.0,827427.0,0.0,0.0,48714.0,2833.0,58466.0
2023-03-07,8559.0,0.0,0.0,0.0,119526.0,13634.0,7988.0,0.0,0.0,0.0,13898.0,6754.0,69410.0,20862.0,0.0,860594.0,0.0,0.0,34366.0,3234.0,139826.0
2023-03-08,8353.0,0.0,0.0,0.0,125472.0,11743.0,20331.0,0.0,0.0,0.0,6590.0,8369.0,75295.0,24325.0,0.0,850703.0,0.0,0.0,28792.0,3306.0,242897.0
2023-03-09,11078.0,0.0,0.0,0.0,125990.0,915.0,15076.0,0.0,0.0,0.0,4928.0,7266.0,83236.0,24051.0,0.0,828064.0,0.0,0.0,41162.0,3200.0,294478.0
2023-03-10,11095.0,0.0,0.0,0.0,138527.0,1368.0,13872.0,0.0,0.0,0.0,5224.0,4506.0,98863.0,26639.0,0.0,798197.0,0.0,0.0,35884.0,2631.0,299316.0
2023-03-11,10877.0,0.0,0.0,0.0,124576.0,1420.0,10092.0,0.0,0.0,0.0,6028.0,10683.0,122104.0,31246.0,0.0,852389.0,0.0,0.0,34397.0,2510.0,90377.0
2023-03-12,10659.0,0.0,0.0,0.0,65821.0,1202.0,4217.0,0.0,0.0,0.0,3618.0,14177.0,132566.0,26199.0,0.0,756096.0,0.0,0.0,47723.0,2591.0,189145.0
2023-03-13,9799.0,0.0,0.0,0.0,70384.0,1024.0,5969.0,0.0,0.0,0.0,2129.0,18481.0,131317.0,18207.0,0.0,730914.0,0.0,0.0,50768.0,2561.0,324789.0
2023-03-14,8114.0,0.0,0.0,0.0,87589.0,1424.0,6605.0,0.0,0.0,0.0,8079.0,12888.0,136118.0,29154.0,0.0,775872.0,0.0,0.0,49641.0,2541.0,289881.0
2023-03-15,8205.0,0.0,0.0,0.0,117130.0,1208.0,4231.0,0.0,0.0,0.0,19707.0,841.0,137519.0,39363.0,0.0,869816.0,0.0,0.0,64019.0,2471.0,64111.0
2023-03-16,8143.0,0.0,0.0,0.0,74260.0,1201.0,5514.0,0.0,0.0,0.0,7518.0,7273.0,136385.0,26392.0,0.0,846915.0,0.0,0.0,71615.0,2514.0,151251.0
2023-03-17,8025.0,0.0,0.0,0.0,85907.0,1450.0,5331.0,0.0,0.0,0.0,9349.0,12486.0,135696.0,36763.0,0.0,846316.0,0.0,0.0,45074.0,2340.0,153277.0
2023-03-18,8172.0,0.0,0.0,0.0,88286.0,1024.0,4217.0,0.0,0.0,0.0,6251.0,14759.0,129835.0,26922.0,0.0,806092.0,0.0,0.0,47923.0,2314.0,124621.0
2023-03-19,8131.0,0.0,0.0,0.0,101687.0,976.0,5784.0,0.0,0.0,0.0,7706.0,13380.0,125862.0,31522.0,0.0,799132.0,0.0,0.0,45097.0,2584.0,68505.0
2023-03-20,7697.0,0.0,0.0,0.0,137270.0,956.0,5832.0,0.0,0.0,0.0,9987.0,1576.0,122213.0,33411.0,0.0,811845.0,0.0,0.0,68433.0,1776.0,50214.0
2023-03-21,8044.0,0.0,0.0,0.0,114758.0,942.0,5405.0,0.0,0.0,0.0,11398.0,1146.0,110990.0,23979.0,0.0,853164.0,0.0,0.0,47983.0,1914.0,101089.0
