"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"07/01/2022 05:00:00 - 07/01/2022 06:00:00","BZN|CZ","Without Sequence","114.99","",""
"07/01/2022 06:00:00 - 07/01/2022 07:00:00","BZN|CZ","Without Sequence","140.19","",""
"07/01/2022 07:00:00 - 07/01/2022 08:00:00","BZN|CZ","Without Sequence","170.53","",""
"07/01/2022 08:00:00 - 07/01/2022 09:00:00","BZN|CZ","Without Sequence","175.66","",""
"07/01/2022 09:00:00 - 07/01/2022 10:00:00","BZN|CZ","Without Sequence","161.85","",""
"07/01/2022 10:00:00 - 07/01/2022 11:00:00","BZN|CZ","Without Sequence","161.37","",""
"07/01/2022 11:00:00 - 07/01/2022 12:00:00","BZN|CZ","Without Sequence","166.06","",""
"07/01/2022 12:00:00 - 07/01/2022 13:00:00","BZN|CZ","Without Sequence","166.54","",""
"07/01/2022 13:00:00 - 07/01/2022 14:00:00","BZN|CZ","Without Sequence","166.04","",""
"07/01/2022 14:00:00 - 07/01/2022 15:00:00","BZN|CZ","Without Sequence","169.43","",""
"07/01/2022 15:00:00 - 07/01/2022 16:00:00","BZN|CZ","Without Sequence","189.70","",""
"07/01/2022 16:00:00 - 07/01/2022 17:00:00","BZN|CZ","Without Sequence","201.97","",""
"07/01/2022 17:00:00 - 07/01/2022 18:00:00","BZN|CZ","Without Sequence","243.11","",""
"07/01/2022 18:00:00 - 07/01/2022 19:00:00","BZN|CZ","Without Sequence","253.81","",""
"07/01/2022 19:00:00 - 07/01/2022 20:00:00","BZN|CZ","Without Sequence","237.05","",""
"07/01/2022 20:00:00 - 07/01/2022 21:00:00","BZN|CZ","Without Sequence","224.33","",""
"07/01/2022 21:00:00 - 07/01/2022 22:00:00","BZN|CZ","Without Sequence","213.81","",""
"07/01/2022 22:00:00 - 07/01/2022 23:00:00","BZN|CZ","Without Sequence","185.94","",""
"07/01/2022 23:00:00 - 08/01/2022 00:00:00","BZN|CZ","Without Sequence","148.32","",""
"08/01/2022 00:00:00 - 08/01/2022 01:00:00","BZN|CZ","Without Sequence","164.17","",""
"08/01/2022 01:00:00 - 08/01/2022 02:00:00","BZN|CZ","Without Sequence","152.83","",""
"08/01/2022 02:00:00 - 08/01/2022 03:00:00","BZN|CZ","Without Sequence","166.00","",""
"08/01/2022 03:00:00 - 08/01/2022 04:00:00","BZN|CZ","Without Sequence","160.86","",""
"08/01/2022 04:00:00 - 08/01/2022 05:00:00","BZN|CZ","Without Sequence","160.00","",""
"08/01/2022 05:00:00 - 08/01/2022 06:00:00","BZN|CZ","Without Sequence","154.30","",""
"08/01/2022 06:00:00 - 08/01/2022 07:00:00","BZN|CZ","Without Sequence","166.00","",""
"08/01/2022 07:00:00 - 08/01/2022 08:00:00","BZN|CZ","Without Sequence","182.91","",""
