"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2023 09:00:00 - 02/01/2023 10:00:00","BZN|CZ","Without Sequence","147.87","",""
"02/01/2023 10:00:00 - 02/01/2023 11:00:00","BZN|CZ","Without Sequence","145.61","",""
"02/01/2023 11:00:00 - 02/01/2023 12:00:00","BZN|CZ","Without Sequence","143.35","",""
"02/01/2023 12:00:00 - 02/01/2023 13:00:00","BZN|CZ","Without Sequence","144.38","",""
"02/01/2023 13:00:00 - 02/01/2023 14:00:00","BZN|CZ","Without Sequence","143.76","",""
"02/01/2023 14:00:00 - 02/01/2023 15:00:00","BZN|CZ","Without Sequence","148.20","",""
"02/01/2023 15:00:00 - 02/01/2023 16:00:00","BZN|CZ","Without Sequence","155.34","",""
"02/01/2023 16:00:00 - 02/01/2023 17:00:00","BZN|CZ","Without Sequence","162.79","",""
"02/01/2023 17:00:00 - 02/01/2023 18:00:00","BZN|CZ","Without Sequence","170.45","",""
"02/01/2023 18:00:00 - 02/01/2023 19:00:00","BZN|CZ","Without Sequence","174.74","",""
"02/01/2023 19:00:00 - 02/01/2023 20:00:00","BZN|CZ","Without Sequence","164.60","",""
"02/01/2023 20:00:00 - 02/01/2023 21:00:00","BZN|CZ","Without Sequence","153.00","",""
"02/01/2023 21:00:00 - 02/01/2023 22:00:00","BZN|CZ","Without Sequence","141.67","",""
"02/01/2023 22:00:00 - 02/01/2023 23:00:00","BZN|CZ","Without Sequence","134.91","",""
"02/01/2023 23:00:00 - 03/01/2023 00:00:00","BZN|CZ","Without Sequence","124.22","",""
"03/01/2023 00:00:00 - 03/01/2023 01:00:00","BZN|CZ","Without Sequence","130.01","",""
"03/01/2023 01:00:00 - 03/01/2023 02:00:00","BZN|CZ","Without Sequence","120.00","",""
"03/01/2023 02:00:00 - 03/01/2023 03:00:00","BZN|CZ","Without Sequence","118.76","",""
"03/01/2023 03:00:00 - 03/01/2023 04:00:00","BZN|CZ","Without Sequence","115.00","",""
"03/01/2023 04:00:00 - 03/01/2023 05:00:00","BZN|CZ","Without Sequence","113.63","",""
"03/01/2023 05:00:00 - 03/01/2023 06:00:00","BZN|CZ","Without Sequence","116.27","",""
"03/01/2023 06:00:00 - 03/01/2023 07:00:00","BZN|CZ","Without Sequence","138.92","",""
"03/01/2023 07:00:00 - 03/01/2023 08:00:00","BZN|CZ","Without Sequence","159.92","",""
"03/01/2023 08:00:00 - 03/01/2023 09:00:00","BZN|CZ","Without Sequence","169.17","",""
"03/01/2023 09:00:00 - 03/01/2023 10:00:00","BZN|CZ","Without Sequence","171.18","",""
"03/01/2023 10:00:00 - 03/01/2023 11:00:00","BZN|CZ","Without Sequence","168.57","",""
"03/01/2023 11:00:00 - 03/01/2023 12:00:00","BZN|CZ","Without Sequence","169.49","",""
"03/01/2023 12:00:00 - 03/01/2023 13:00:00","BZN|CZ","Without Sequence","164.50","",""
"03/01/2023 13:00:00 - 03/01/2023 14:00:00","BZN|CZ","Without Sequence","160.91","",""
"03/01/2023 14:00:00 - 03/01/2023 15:00:00","BZN|CZ","Without Sequence","163.06","",""
"03/01/2023 15:00:00 - 03/01/2023 16:00:00","BZN|CZ","Without Sequence","166.42","",""
"03/01/2023 16:00:00 - 03/01/2023 17:00:00","BZN|CZ","Without Sequence","169.59","",""
"03/01/2023 17:00:00 - 03/01/2023 18:00:00","BZN|CZ","Without Sequence","165.85","",""
"03/01/2023 18:00:00 - 03/01/2023 19:00:00","BZN|CZ","Without Sequence","168.23","",""
"03/01/2023 19:00:00 - 03/01/2023 20:00:00","BZN|CZ","Without Sequence","160.99","",""
"03/01/2023 20:00:00 - 03/01/2023 21:00:00","BZN|CZ","Without Sequence","149.62","",""
"03/01/2023 21:00:00 - 03/01/2023 22:00:00","BZN|CZ","Without Sequence","135.03","",""
"03/01/2023 22:00:00 - 03/01/2023 23:00:00","BZN|CZ","Without Sequence","119.03","",""
"03/01/2023 23:00:00 - 04/01/2023 00:00:00","BZN|CZ","Without Sequence","104.95","",""
"04/01/2023 00:00:00 - 04/01/2023 01:00:00","BZN|CZ","Without Sequence","90.34","",""
"04/01/2023 01:00:00 - 04/01/2023 02:00:00","BZN|CZ","Without Sequence","80.01","",""
"04/01/2023 02:00:00 - 04/01/2023 03:00:00","BZN|CZ","Without Sequence","77.87","",""
"04/01/2023 03:00:00 - 04/01/2023 04:00:00","BZN|CZ","Without Sequence","62.38","",""
"04/01/2023 04:00:00 - 04/01/2023 05:00:00","BZN|CZ","Without Sequence","80.01","",""
"04/01/2023 05:00:00 - 04/01/2023 06:00:00","BZN|CZ","Without Sequence","88.44","",""
"04/01/2023 06:00:00 - 04/01/2023 07:00:00","BZN|CZ","Without Sequence","107.48","",""
"04/01/2023 07:00:00 - 04/01/2023 08:00:00","BZN|CZ","Without Sequence","132.33","",""
"04/01/2023 08:00:00 - 04/01/2023 09:00:00","BZN|CZ","Without Sequence","135.00","",""
"04/01/2023 09:00:00 - 04/01/2023 10:00:00","BZN|CZ","Without Sequence","133.09","",""
"04/01/2023 10:00:00 - 04/01/2023 11:00:00","BZN|CZ","Without Sequence","125.00","",""
"04/01/2023 11:00:00 - 04/01/2023 12:00:00","BZN|CZ","Without Sequence","123.38","",""
"04/01/2023 12:00:00 - 04/01/2023 13:00:00","BZN|CZ","Without Sequence","129.67","",""
"04/01/2023 13:00:00 - 04/01/2023 14:00:00","BZN|CZ","Without Sequence","120.92","",""
"04/01/2023 14:00:00 - 04/01/2023 15:00:00","BZN|CZ","Without Sequence","121.55","",""
"04/01/2023 15:00:00 - 04/01/2023 16:00:00","BZN|CZ","Without Sequence","115.29","",""
"04/01/2023 16:00:00 - 04/01/2023 17:00:00","BZN|CZ","Without Sequence","121.43","",""
"04/01/2023 17:00:00 - 04/01/2023 18:00:00","BZN|CZ","Without Sequence","156.88","",""
"04/01/2023 18:00:00 - 04/01/2023 19:00:00","BZN|CZ","Without Sequence","133.58","",""
"04/01/2023 19:00:00 - 04/01/2023 20:00:00","BZN|CZ","Without Sequence","155.83","",""
"04/01/2023 20:00:00 - 04/01/2023 21:00:00","BZN|CZ","Without Sequence","153.14","",""
"04/01/2023 21:00:00 - 04/01/2023 22:00:00","BZN|CZ","Without Sequence","149.69","",""
"04/01/2023 22:00:00 - 04/01/2023 23:00:00","BZN|CZ","Without Sequence","150.09","",""
"04/01/2023 23:00:00 - 05/01/2023 00:00:00","BZN|CZ","Without Sequence","105.03","",""
"05/01/2023 00:00:00 - 05/01/2023 01:00:00","BZN|CZ","Without Sequence","112.27","",""
"05/01/2023 01:00:00 - 05/01/2023 02:00:00","BZN|CZ","Without Sequence","117.85","",""
"05/01/2023 02:00:00 - 05/01/2023 03:00:00","BZN|CZ","Without Sequence","104.17","",""
"05/01/2023 03:00:00 - 05/01/2023 04:00:00","BZN|CZ","Without Sequence","56.07","",""
"05/01/2023 04:00:00 - 05/01/2023 05:00:00","BZN|CZ","Without Sequence","90.74","",""
"05/01/2023 05:00:00 - 05/01/2023 06:00:00","BZN|CZ","Without Sequence","113.43","",""
"05/01/2023 06:00:00 - 05/01/2023 07:00:00","BZN|CZ","Without Sequence","120.27","",""
"05/01/2023 07:00:00 - 05/01/2023 08:00:00","BZN|CZ","Without Sequence","150.00","",""
"05/01/2023 08:00:00 - 05/01/2023 09:00:00","BZN|CZ","Without Sequence","153.73","",""
"05/01/2023 09:00:00 - 05/01/2023 10:00:00","BZN|CZ","Without Sequence","144.97","",""
"05/01/2023 10:00:00 - 05/01/2023 11:00:00","BZN|CZ","Without Sequence","140.03","",""
"05/01/2023 11:00:00 - 05/01/2023 12:00:00","BZN|CZ","Without Sequence","144.25","",""
"05/01/2023 12:00:00 - 05/01/2023 13:00:00","BZN|CZ","Without Sequence","142.20","",""
"05/01/2023 13:00:00 - 05/01/2023 14:00:00","BZN|CZ","Without Sequence","142.72","",""
"05/01/2023 14:00:00 - 05/01/2023 15:00:00","BZN|CZ","Without Sequence","151.03","",""
"05/01/2023 15:00:00 - 05/01/2023 16:00:00","BZN|CZ","Without Sequence","159.48","",""
"05/01/2023 16:00:00 - 05/01/2023 17:00:00","BZN|CZ","Without Sequence","172.73","",""
"05/01/2023 17:00:00 - 05/01/2023 18:00:00","BZN|CZ","Without Sequence","193.42","",""
"05/01/2023 18:00:00 - 05/01/2023 19:00:00","BZN|CZ","Without Sequence","194.67","",""
"05/01/2023 19:00:00 - 05/01/2023 20:00:00","BZN|CZ","Without Sequence","177.98","",""
"05/01/2023 20:00:00 - 05/01/2023 21:00:00","BZN|CZ","Without Sequence","163.99","",""
"05/01/2023 21:00:00 - 05/01/2023 22:00:00","BZN|CZ","Without Sequence","152.00","",""
"05/01/2023 22:00:00 - 05/01/2023 23:00:00","BZN|CZ","Without Sequence","144.64","",""
"05/01/2023 23:00:00 - 06/01/2023 00:00:00","BZN|CZ","Without Sequence","127.00","",""
"06/01/2023 00:00:00 - 06/01/2023 01:00:00","BZN|CZ","Without Sequence","107.21","",""
"06/01/2023 01:00:00 - 06/01/2023 02:00:00","BZN|CZ","Without Sequence","101.10","",""
"06/01/2023 02:00:00 - 06/01/2023 03:00:00","BZN|CZ","Without Sequence","96.73","",""
"06/01/2023 03:00:00 - 06/01/2023 04:00:00","BZN|CZ","Without Sequence","82.72","",""
"06/01/2023 04:00:00 - 06/01/2023 05:00:00","BZN|CZ","Without Sequence","84.99","",""
"06/01/2023 05:00:00 - 06/01/2023 06:00:00","BZN|CZ","Without Sequence","90.26","",""
"06/01/2023 06:00:00 - 06/01/2023 07:00:00","BZN|CZ","Without Sequence","100.76","",""
"06/01/2023 07:00:00 - 06/01/2023 08:00:00","BZN|CZ","Without Sequence","123.33","",""
"06/01/2023 08:00:00 - 06/01/2023 09:00:00","BZN|CZ","Without Sequence","127.38","",""
"06/01/2023 09:00:00 - 06/01/2023 10:00:00","BZN|CZ","Without Sequence","128.27","",""
"06/01/2023 10:00:00 - 06/01/2023 11:00:00","BZN|CZ","Without Sequence","124.89","",""
"06/01/2023 11:00:00 - 06/01/2023 12:00:00","BZN|CZ","Without Sequence","117.69","",""
"06/01/2023 12:00:00 - 06/01/2023 13:00:00","BZN|CZ","Without Sequence","117.77","",""
"06/01/2023 13:00:00 - 06/01/2023 14:00:00","BZN|CZ","Without Sequence","113.38","",""
"06/01/2023 14:00:00 - 06/01/2023 15:00:00","BZN|CZ","Without Sequence","127.84","",""
"06/01/2023 15:00:00 - 06/01/2023 16:00:00","BZN|CZ","Without Sequence","138.09","",""
"06/01/2023 16:00:00 - 06/01/2023 17:00:00","BZN|CZ","Without Sequence","145.28","",""
"06/01/2023 17:00:00 - 06/01/2023 18:00:00","BZN|CZ","Without Sequence","155.93","",""
"06/01/2023 18:00:00 - 06/01/2023 19:00:00","BZN|CZ","Without Sequence","163.50","",""
"06/01/2023 19:00:00 - 06/01/2023 20:00:00","BZN|CZ","Without Sequence","146.74","",""
"06/01/2023 20:00:00 - 06/01/2023 21:00:00","BZN|CZ","Without Sequence","139.27","",""
"06/01/2023 21:00:00 - 06/01/2023 22:00:00","BZN|CZ","Without Sequence","129.99","",""
"06/01/2023 22:00:00 - 06/01/2023 23:00:00","BZN|CZ","Without Sequence","129.94","",""
"06/01/2023 23:00:00 - 07/01/2023 00:00:00","BZN|CZ","Without Sequence","121.21","",""
"07/01/2023 00:00:00 - 07/01/2023 01:00:00","BZN|CZ","Without Sequence","101.02","",""
"07/01/2023 01:00:00 - 07/01/2023 02:00:00","BZN|CZ","Without Sequence","100.92","",""
"07/01/2023 02:00:00 - 07/01/2023 03:00:00","BZN|CZ","Without Sequence","96.34","",""
"07/01/2023 03:00:00 - 07/01/2023 04:00:00","BZN|CZ","Without Sequence","89.43","",""
"07/01/2023 04:00:00 - 07/01/2023 05:00:00","BZN|CZ","Without Sequence","85.01","",""
"07/01/2023 05:00:00 - 07/01/2023 06:00:00","BZN|CZ","Without Sequence","86.96","",""
"07/01/2023 06:00:00 - 07/01/2023 07:00:00","BZN|CZ","Without Sequence","97.41","",""
"07/01/2023 07:00:00 - 07/01/2023 08:00:00","BZN|CZ","Without Sequence","103.21","",""
"07/01/2023 08:00:00 - 07/01/2023 09:00:00","BZN|CZ","Without Sequence","128.66","",""
"07/01/2023 09:00:00 - 07/01/2023 10:00:00","BZN|CZ","Without Sequence","135.71","",""
"07/01/2023 10:00:00 - 07/01/2023 11:00:00","BZN|CZ","Without Sequence","126.08","",""
"07/01/2023 11:00:00 - 07/01/2023 12:00:00","BZN|CZ","Without Sequence","122.97","",""
"07/01/2023 12:00:00 - 07/01/2023 13:00:00","BZN|CZ","Without Sequence","120.00","",""
"07/01/2023 13:00:00 - 07/01/2023 14:00:00","BZN|CZ","Without Sequence","117.14","",""
"07/01/2023 14:00:00 - 07/01/2023 15:00:00","BZN|CZ","Without Sequence","122.24","",""
"07/01/2023 15:00:00 - 07/01/2023 16:00:00","BZN|CZ","Without Sequence","123.58","",""
"07/01/2023 16:00:00 - 07/01/2023 17:00:00","BZN|CZ","Without Sequence","99.99","",""
"07/01/2023 17:00:00 - 07/01/2023 18:00:00","BZN|CZ","Without Sequence","103.86","",""
"07/01/2023 18:00:00 - 07/01/2023 19:00:00","BZN|CZ","Without Sequence","115.00","",""
"07/01/2023 19:00:00 - 07/01/2023 20:00:00","BZN|CZ","Without Sequence","104.83","",""
"07/01/2023 20:00:00 - 07/01/2023 21:00:00","BZN|CZ","Without Sequence","110.00","",""
"07/01/2023 21:00:00 - 07/01/2023 22:00:00","BZN|CZ","Without Sequence","98.41","",""
"07/01/2023 22:00:00 - 07/01/2023 23:00:00","BZN|CZ","Without Sequence","98.74","",""
"07/01/2023 23:00:00 - 08/01/2023 00:00:00","BZN|CZ","Without Sequence","70.27","",""
"08/01/2023 00:00:00 - 08/01/2023 01:00:00","BZN|CZ","Without Sequence","57.66","",""
"08/01/2023 01:00:00 - 08/01/2023 02:00:00","BZN|CZ","Without Sequence","58.82","",""
"08/01/2023 02:00:00 - 08/01/2023 03:00:00","BZN|CZ","Without Sequence","51.71","",""
"08/01/2023 03:00:00 - 08/01/2023 04:00:00","BZN|CZ","Without Sequence","39.15","",""
"08/01/2023 04:00:00 - 08/01/2023 05:00:00","BZN|CZ","Without Sequence","50.25","",""
"08/01/2023 05:00:00 - 08/01/2023 06:00:00","BZN|CZ","Without Sequence","49.78","",""
"08/01/2023 06:00:00 - 08/01/2023 07:00:00","BZN|CZ","Without Sequence","55.40","",""
"08/01/2023 07:00:00 - 08/01/2023 08:00:00","BZN|CZ","Without Sequence","62.86","",""
"08/01/2023 08:00:00 - 08/01/2023 09:00:00","BZN|CZ","Without Sequence","79.01","",""
"08/01/2023 09:00:00 - 08/01/2023 10:00:00","BZN|CZ","Without Sequence","97.55","",""
"08/01/2023 10:00:00 - 08/01/2023 11:00:00","BZN|CZ","Without Sequence","102.40","",""
"08/01/2023 11:00:00 - 08/01/2023 12:00:00","BZN|CZ","Without Sequence","103.87","",""
"08/01/2023 12:00:00 - 08/01/2023 13:00:00","BZN|CZ","Without Sequence","101.69","",""
"08/01/2023 13:00:00 - 08/01/2023 14:00:00","BZN|CZ","Without Sequence","99.00","",""
"08/01/2023 14:00:00 - 08/01/2023 15:00:00","BZN|CZ","Without Sequence","104.29","",""
"08/01/2023 15:00:00 - 08/01/2023 16:00:00","BZN|CZ","Without Sequence","107.91","",""
"08/01/2023 16:00:00 - 08/01/2023 17:00:00","BZN|CZ","Without Sequence","125.60","",""
"08/01/2023 17:00:00 - 08/01/2023 18:00:00","BZN|CZ","Without Sequence","133.98","",""
"08/01/2023 18:00:00 - 08/01/2023 19:00:00","BZN|CZ","Without Sequence","127.83","",""
"08/01/2023 19:00:00 - 08/01/2023 20:00:00","BZN|CZ","Without Sequence","119.68","",""
"08/01/2023 20:00:00 - 08/01/2023 21:00:00","BZN|CZ","Without Sequence","120.00","",""
"08/01/2023 21:00:00 - 08/01/2023 22:00:00","BZN|CZ","Without Sequence","106.05","",""
"08/01/2023 22:00:00 - 08/01/2023 23:00:00","BZN|CZ","Without Sequence","100.24","",""
"08/01/2023 23:00:00 - 09/01/2023 00:00:00","BZN|CZ","Without Sequence","81.35","",""
"09/01/2023 00:00:00 - 09/01/2023 01:00:00","BZN|CZ","Without Sequence","75.13","",""
"09/01/2023 01:00:00 - 09/01/2023 02:00:00","BZN|CZ","Without Sequence","64.38","",""
"09/01/2023 02:00:00 - 09/01/2023 03:00:00","BZN|CZ","Without Sequence","60.28","",""
"09/01/2023 03:00:00 - 09/01/2023 04:00:00","BZN|CZ","Without Sequence","39.41","",""
"09/01/2023 04:00:00 - 09/01/2023 05:00:00","BZN|CZ","Without Sequence","49.20","",""
"09/01/2023 05:00:00 - 09/01/2023 06:00:00","BZN|CZ","Without Sequence","75.26","",""
"09/01/2023 06:00:00 - 09/01/2023 07:00:00","BZN|CZ","Without Sequence","113.36","",""
"09/01/2023 07:00:00 - 09/01/2023 08:00:00","BZN|CZ","Without Sequence","164.96","",""
"09/01/2023 08:00:00 - 09/01/2023 09:00:00","BZN|CZ","Without Sequence","180.00","",""
"09/01/2023 09:00:00 - 09/01/2023 10:00:00","BZN|CZ","Without Sequence","178.40","",""
"09/01/2023 10:00:00 - 09/01/2023 11:00:00","BZN|CZ","Without Sequence","166.12","",""
"09/01/2023 11:00:00 - 09/01/2023 12:00:00","BZN|CZ","Without Sequence","169.99","",""
"09/01/2023 12:00:00 - 09/01/2023 13:00:00","BZN|CZ","Without Sequence","159.15","",""
"09/01/2023 13:00:00 - 09/01/2023 14:00:00","BZN|CZ","Without Sequence","158.72","",""
"09/01/2023 14:00:00 - 09/01/2023 15:00:00","BZN|CZ","Without Sequence","159.82","",""
"09/01/2023 15:00:00 - 09/01/2023 16:00:00","BZN|CZ","Without Sequence","167.49","",""
"09/01/2023 16:00:00 - 09/01/2023 17:00:00","BZN|CZ","Without Sequence","174.66","",""
"09/01/2023 17:00:00 - 09/01/2023 18:00:00","BZN|CZ","Without Sequence","175.93","",""
"09/01/2023 18:00:00 - 09/01/2023 19:00:00","BZN|CZ","Without Sequence","182.18","",""
"09/01/2023 19:00:00 - 09/01/2023 20:00:00","BZN|CZ","Without Sequence","175.80","",""
"09/01/2023 20:00:00 - 09/01/2023 21:00:00","BZN|CZ","Without Sequence","164.22","",""
"09/01/2023 21:00:00 - 09/01/2023 22:00:00","BZN|CZ","Without Sequence","140.34","",""
"09/01/2023 22:00:00 - 09/01/2023 23:00:00","BZN|CZ","Without Sequence","132.00","",""
"09/01/2023 23:00:00 - 10/01/2023 00:00:00","BZN|CZ","Without Sequence","108.31","",""
"10/01/2023 00:00:00 - 10/01/2023 01:00:00","BZN|CZ","Without Sequence","106.10","",""
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|CZ","Without Sequence","96.47","",""
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|CZ","Without Sequence","94.63","",""
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|CZ","Without Sequence","90.70","",""
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|CZ","Without Sequence","95.64","",""
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|CZ","Without Sequence","108.60","",""
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|CZ","Without Sequence","142.77","",""
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|CZ","Without Sequence","167.67","",""
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|CZ","Without Sequence","174.33","",""
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|CZ","Without Sequence","169.49","",""
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|CZ","Without Sequence","165.16","",""
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|CZ","Without Sequence","159.01","",""
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|CZ","Without Sequence","154.99","",""
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|CZ","Without Sequence","155.43","",""
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|CZ","Without Sequence","158.23","",""
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|CZ","Without Sequence","158.83","",""
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|CZ","Without Sequence","157.59","",""
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|CZ","Without Sequence","160.94","",""
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|CZ","Without Sequence","155.24","",""
"10/01/2023 19:00:00 - 10/01/2023 20:00:00","BZN|CZ","Without Sequence","148.57","",""
"10/01/2023 20:00:00 - 10/01/2023 21:00:00","BZN|CZ","Without Sequence","136.78","",""
"10/01/2023 21:00:00 - 10/01/2023 22:00:00","BZN|CZ","Without Sequence","114.06","",""
"10/01/2023 22:00:00 - 10/01/2023 23:00:00","BZN|CZ","Without Sequence","104.18","",""
"10/01/2023 23:00:00 - 11/01/2023 00:00:00","BZN|CZ","Without Sequence","67.83","",""
"11/01/2023 00:00:00 - 11/01/2023 01:00:00","BZN|CZ","Without Sequence","19.48","",""
"11/01/2023 01:00:00 - 11/01/2023 02:00:00","BZN|CZ","Without Sequence","5.43","",""
"11/01/2023 02:00:00 - 11/01/2023 03:00:00","BZN|CZ","Without Sequence","7.91","",""
"11/01/2023 03:00:00 - 11/01/2023 04:00:00","BZN|CZ","Without Sequence","1.96","",""
"11/01/2023 04:00:00 - 11/01/2023 05:00:00","BZN|CZ","Without Sequence","15.15","",""
"11/01/2023 05:00:00 - 11/01/2023 06:00:00","BZN|CZ","Without Sequence","57.00","",""
"11/01/2023 06:00:00 - 11/01/2023 07:00:00","BZN|CZ","Without Sequence","113.90","",""
"11/01/2023 07:00:00 - 11/01/2023 08:00:00","BZN|CZ","Without Sequence","155.41","",""
"11/01/2023 08:00:00 - 11/01/2023 09:00:00","BZN|CZ","Without Sequence","166.02","",""
"11/01/2023 09:00:00 - 11/01/2023 10:00:00","BZN|CZ","Without Sequence","177.57","",""
"11/01/2023 10:00:00 - 11/01/2023 11:00:00","BZN|CZ","Without Sequence","161.21","",""
"11/01/2023 11:00:00 - 11/01/2023 12:00:00","BZN|CZ","Without Sequence","156.02","",""
"11/01/2023 12:00:00 - 11/01/2023 13:00:00","BZN|CZ","Without Sequence","157.83","",""
"11/01/2023 13:00:00 - 11/01/2023 14:00:00","BZN|CZ","Without Sequence","143.03","",""
"11/01/2023 14:00:00 - 11/01/2023 15:00:00","BZN|CZ","Without Sequence","147.84","",""
"11/01/2023 15:00:00 - 11/01/2023 16:00:00","BZN|CZ","Without Sequence","148.16","",""
"11/01/2023 16:00:00 - 11/01/2023 17:00:00","BZN|CZ","Without Sequence","153.11","",""
"11/01/2023 17:00:00 - 11/01/2023 18:00:00","BZN|CZ","Without Sequence","157.97","",""
"11/01/2023 18:00:00 - 11/01/2023 19:00:00","BZN|CZ","Without Sequence","155.22","",""
"11/01/2023 19:00:00 - 11/01/2023 20:00:00","BZN|CZ","Without Sequence","156.00","",""
"11/01/2023 20:00:00 - 11/01/2023 21:00:00","BZN|CZ","Without Sequence","146.14","",""
"11/01/2023 21:00:00 - 11/01/2023 22:00:00","BZN|CZ","Without Sequence","128.01","",""
"11/01/2023 22:00:00 - 11/01/2023 23:00:00","BZN|CZ","Without Sequence","123.78","",""
"11/01/2023 23:00:00 - 12/01/2023 00:00:00","BZN|CZ","Without Sequence","103.32","",""
"12/01/2023 00:00:00 - 12/01/2023 01:00:00","BZN|CZ","Without Sequence","77.00","",""
"12/01/2023 01:00:00 - 12/01/2023 02:00:00","BZN|CZ","Without Sequence","80.19","",""
"12/01/2023 02:00:00 - 12/01/2023 03:00:00","BZN|CZ","Without Sequence","61.15","",""
"12/01/2023 03:00:00 - 12/01/2023 04:00:00","BZN|CZ","Without Sequence","61.71","",""
"12/01/2023 04:00:00 - 12/01/2023 05:00:00","BZN|CZ","Without Sequence","60.01","",""
"12/01/2023 05:00:00 - 12/01/2023 06:00:00","BZN|CZ","Without Sequence","78.25","",""
"12/01/2023 06:00:00 - 12/01/2023 07:00:00","BZN|CZ","Without Sequence","132.12","",""
