"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"03/01/2020 00:00:00 - 03/01/2020 01:00:00","BZN|HR","Without Sequence","33.29","",""
"03/01/2020 01:00:00 - 03/01/2020 02:00:00","BZN|HR","Without Sequence","31.10","",""
"03/01/2020 02:00:00 - 03/01/2020 03:00:00","BZN|HR","Without Sequence","29.03","",""
"03/01/2020 03:00:00 - 03/01/2020 04:00:00","BZN|HR","Without Sequence","28.50","",""
"03/01/2020 04:00:00 - 03/01/2020 05:00:00","BZN|HR","Without Sequence","29.00","",""
"03/01/2020 05:00:00 - 03/01/2020 06:00:00","BZN|HR","Without Sequence","33.69","",""
"03/01/2020 06:00:00 - 03/01/2020 07:00:00","BZN|HR","Without Sequence","40.92","",""
"03/01/2020 07:00:00 - 03/01/2020 08:00:00","BZN|HR","Without Sequence","43.09","",""
"03/01/2020 08:00:00 - 03/01/2020 09:00:00","BZN|HR","Without Sequence","43.30","",""
"03/01/2020 09:00:00 - 03/01/2020 10:00:00","BZN|HR","Without Sequence","44.20","",""
"03/01/2020 10:00:00 - 03/01/2020 11:00:00","BZN|HR","Without Sequence","44.05","",""
"03/01/2020 11:00:00 - 03/01/2020 12:00:00","BZN|HR","Without Sequence","42.95","",""
"03/01/2020 12:00:00 - 03/01/2020 13:00:00","BZN|HR","Without Sequence","42.49","",""
"03/01/2020 13:00:00 - 03/01/2020 14:00:00","BZN|HR","Without Sequence","42.97","",""
"03/01/2020 14:00:00 - 03/01/2020 15:00:00","BZN|HR","Without Sequence","42.80","",""
"03/01/2020 15:00:00 - 03/01/2020 16:00:00","BZN|HR","Without Sequence","45.67","",""
"03/01/2020 16:00:00 - 03/01/2020 17:00:00","BZN|HR","Without Sequence","66.22","",""
"03/01/2020 17:00:00 - 03/01/2020 18:00:00","BZN|HR","Without Sequence","94.43","",""
"03/01/2020 18:00:00 - 03/01/2020 19:00:00","BZN|HR","Without Sequence","53.35","",""
"03/01/2020 19:00:00 - 03/01/2020 20:00:00","BZN|HR","Without Sequence","73.71","",""
"03/01/2020 20:00:00 - 03/01/2020 21:00:00","BZN|HR","Without Sequence","48.00","",""
"03/01/2020 21:00:00 - 03/01/2020 22:00:00","BZN|HR","Without Sequence","39.79","",""
"03/01/2020 22:00:00 - 03/01/2020 23:00:00","BZN|HR","Without Sequence","61.42","",""
"03/01/2020 23:00:00 - 04/01/2020 00:00:00","BZN|HR","Without Sequence","57.32","",""
"04/01/2020 00:00:00 - 04/01/2020 01:00:00","BZN|HR","Without Sequence","47.08","",""
"04/01/2020 01:00:00 - 04/01/2020 02:00:00","BZN|HR","Without Sequence","56.04","",""
"04/01/2020 02:00:00 - 04/01/2020 03:00:00","BZN|HR","Without Sequence","47.07","",""
"04/01/2020 03:00:00 - 04/01/2020 04:00:00","BZN|HR","Without Sequence","40.08","",""
"04/01/2020 04:00:00 - 04/01/2020 05:00:00","BZN|HR","Without Sequence","41.11","",""
"04/01/2020 05:00:00 - 04/01/2020 06:00:00","BZN|HR","Without Sequence","49.17","",""
"04/01/2020 06:00:00 - 04/01/2020 07:00:00","BZN|HR","Without Sequence","46.69","",""
"04/01/2020 07:00:00 - 04/01/2020 08:00:00","BZN|HR","Without Sequence","47.42","",""
"04/01/2020 08:00:00 - 04/01/2020 09:00:00","BZN|HR","Without Sequence","52.55","",""
"04/01/2020 09:00:00 - 04/01/2020 10:00:00","BZN|HR","Without Sequence","52.36","",""
"04/01/2020 10:00:00 - 04/01/2020 11:00:00","BZN|HR","Without Sequence","57.16","",""
"04/01/2020 11:00:00 - 04/01/2020 12:00:00","BZN|HR","Without Sequence","76.07","",""
"04/01/2020 12:00:00 - 04/01/2020 13:00:00","BZN|HR","Without Sequence","53.74","",""
"04/01/2020 13:00:00 - 04/01/2020 14:00:00","BZN|HR","Without Sequence","50.78","",""
"04/01/2020 14:00:00 - 04/01/2020 15:00:00","BZN|HR","Without Sequence","88.00","",""
"04/01/2020 15:00:00 - 04/01/2020 16:00:00","BZN|HR","Without Sequence","44.62","",""
"04/01/2020 16:00:00 - 04/01/2020 17:00:00","BZN|HR","Without Sequence","42.49","",""
"04/01/2020 17:00:00 - 04/01/2020 18:00:00","BZN|HR","Without Sequence","45.62","",""
"04/01/2020 18:00:00 - 04/01/2020 19:00:00","BZN|HR","Without Sequence","47.00","",""
"04/01/2020 19:00:00 - 04/01/2020 20:00:00","BZN|HR","Without Sequence","47.21","",""
"04/01/2020 20:00:00 - 04/01/2020 21:00:00","BZN|HR","Without Sequence","47.00","",""
"04/01/2020 21:00:00 - 04/01/2020 22:00:00","BZN|HR","Without Sequence","45.62","",""
"04/01/2020 22:00:00 - 04/01/2020 23:00:00","BZN|HR","Without Sequence","41.06","",""
"04/01/2020 23:00:00 - 05/01/2020 00:00:00","BZN|HR","Without Sequence","40.18","",""
"05/01/2020 00:00:00 - 05/01/2020 01:00:00","BZN|HR","Without Sequence","44.00","",""
"05/01/2020 01:00:00 - 05/01/2020 02:00:00","BZN|HR","Without Sequence","40.00","",""
"05/01/2020 02:00:00 - 05/01/2020 03:00:00","BZN|HR","Without Sequence","39.92","",""
"05/01/2020 03:00:00 - 05/01/2020 04:00:00","BZN|HR","Without Sequence","34.58","",""
"05/01/2020 04:00:00 - 05/01/2020 05:00:00","BZN|HR","Without Sequence","32.57","",""
"05/01/2020 05:00:00 - 05/01/2020 06:00:00","BZN|HR","Without Sequence","29.88","",""
"05/01/2020 06:00:00 - 05/01/2020 07:00:00","BZN|HR","Without Sequence","33.00","",""
"05/01/2020 07:00:00 - 05/01/2020 08:00:00","BZN|HR","Without Sequence","35.12","",""
"05/01/2020 08:00:00 - 05/01/2020 09:00:00","BZN|HR","Without Sequence","36.01","",""
"05/01/2020 09:00:00 - 05/01/2020 10:00:00","BZN|HR","Without Sequence","37.06","",""
"05/01/2020 10:00:00 - 05/01/2020 11:00:00","BZN|HR","Without Sequence","37.53","",""
"05/01/2020 11:00:00 - 05/01/2020 12:00:00","BZN|HR","Without Sequence","38.99","",""
"05/01/2020 12:00:00 - 05/01/2020 13:00:00","BZN|HR","Without Sequence","38.15","",""
"05/01/2020 13:00:00 - 05/01/2020 14:00:00","BZN|HR","Without Sequence","35.37","",""
"05/01/2020 14:00:00 - 05/01/2020 15:00:00","BZN|HR","Without Sequence","34.44","",""
"05/01/2020 15:00:00 - 05/01/2020 16:00:00","BZN|HR","Without Sequence","36.10","",""
"05/01/2020 16:00:00 - 05/01/2020 17:00:00","BZN|HR","Without Sequence","40.59","",""
"05/01/2020 17:00:00 - 05/01/2020 18:00:00","BZN|HR","Without Sequence","44.68","",""
"05/01/2020 18:00:00 - 05/01/2020 19:00:00","BZN|HR","Without Sequence","46.16","",""
"05/01/2020 19:00:00 - 05/01/2020 20:00:00","BZN|HR","Without Sequence","45.64","",""
"05/01/2020 20:00:00 - 05/01/2020 21:00:00","BZN|HR","Without Sequence","42.68","",""
"05/01/2020 21:00:00 - 05/01/2020 22:00:00","BZN|HR","Without Sequence","37.57","",""
"05/01/2020 22:00:00 - 05/01/2020 23:00:00","BZN|HR","Without Sequence","37.57","",""
"05/01/2020 23:00:00 - 06/01/2020 00:00:00","BZN|HR","Without Sequence","32.01","",""
"06/01/2020 00:00:00 - 06/01/2020 01:00:00","BZN|HR","Without Sequence","29.16","",""
"06/01/2020 01:00:00 - 06/01/2020 02:00:00","BZN|HR","Without Sequence","29.00","",""
"06/01/2020 02:00:00 - 06/01/2020 03:00:00","BZN|HR","Without Sequence","29.08","",""
"06/01/2020 03:00:00 - 06/01/2020 04:00:00","BZN|HR","Without Sequence","27.72","",""
"06/01/2020 04:00:00 - 06/01/2020 05:00:00","BZN|HR","Without Sequence","27.03","",""
"06/01/2020 05:00:00 - 06/01/2020 06:00:00","BZN|HR","Without Sequence","28.98","",""
"06/01/2020 06:00:00 - 06/01/2020 07:00:00","BZN|HR","Without Sequence","33.83","",""
"06/01/2020 07:00:00 - 06/01/2020 08:00:00","BZN|HR","Without Sequence","43.13","",""
"06/01/2020 08:00:00 - 06/01/2020 09:00:00","BZN|HR","Without Sequence","44.52","",""
"06/01/2020 09:00:00 - 06/01/2020 10:00:00","BZN|HR","Without Sequence","44.96","",""
"06/01/2020 10:00:00 - 06/01/2020 11:00:00","BZN|HR","Without Sequence","44.00","",""
"06/01/2020 11:00:00 - 06/01/2020 12:00:00","BZN|HR","Without Sequence","42.46","",""
"06/01/2020 12:00:00 - 06/01/2020 13:00:00","BZN|HR","Without Sequence","41.30","",""
"06/01/2020 13:00:00 - 06/01/2020 14:00:00","BZN|HR","Without Sequence","40.51","",""
"06/01/2020 14:00:00 - 06/01/2020 15:00:00","BZN|HR","Without Sequence","41.22","",""
"06/01/2020 15:00:00 - 06/01/2020 16:00:00","BZN|HR","Without Sequence","43.28","",""
"06/01/2020 16:00:00 - 06/01/2020 17:00:00","BZN|HR","Without Sequence","43.68","",""
"06/01/2020 17:00:00 - 06/01/2020 18:00:00","BZN|HR","Without Sequence","47.90","",""
"06/01/2020 18:00:00 - 06/01/2020 19:00:00","BZN|HR","Without Sequence","48.91","",""
"06/01/2020 19:00:00 - 06/01/2020 20:00:00","BZN|HR","Without Sequence","49.01","",""
"06/01/2020 20:00:00 - 06/01/2020 21:00:00","BZN|HR","Without Sequence","47.03","",""
"06/01/2020 21:00:00 - 06/01/2020 22:00:00","BZN|HR","Without Sequence","45.19","",""
"06/01/2020 22:00:00 - 06/01/2020 23:00:00","BZN|HR","Without Sequence","34.58","",""
"06/01/2020 23:00:00 - 07/01/2020 00:00:00","BZN|HR","Without Sequence","33.16","",""
"07/01/2020 00:00:00 - 07/01/2020 01:00:00","BZN|HR","Without Sequence","39.40","",""
"07/01/2020 01:00:00 - 07/01/2020 02:00:00","BZN|HR","Without Sequence","36.70","",""
"07/01/2020 02:00:00 - 07/01/2020 03:00:00","BZN|HR","Without Sequence","35.90","",""
"07/01/2020 03:00:00 - 07/01/2020 04:00:00","BZN|HR","Without Sequence","36.54","",""
"07/01/2020 04:00:00 - 07/01/2020 05:00:00","BZN|HR","Without Sequence","36.68","",""
"07/01/2020 05:00:00 - 07/01/2020 06:00:00","BZN|HR","Without Sequence","39.50","",""
"07/01/2020 06:00:00 - 07/01/2020 07:00:00","BZN|HR","Without Sequence","47.29","",""
"07/01/2020 07:00:00 - 07/01/2020 08:00:00","BZN|HR","Without Sequence","50.00","",""
"07/01/2020 08:00:00 - 07/01/2020 09:00:00","BZN|HR","Without Sequence","55.62","",""
"07/01/2020 09:00:00 - 07/01/2020 10:00:00","BZN|HR","Without Sequence","55.96","",""
"07/01/2020 10:00:00 - 07/01/2020 11:00:00","BZN|HR","Without Sequence","52.50","",""
"07/01/2020 11:00:00 - 07/01/2020 12:00:00","BZN|HR","Without Sequence","54.20","",""
"07/01/2020 12:00:00 - 07/01/2020 13:00:00","BZN|HR","Without Sequence","54.20","",""
"07/01/2020 13:00:00 - 07/01/2020 14:00:00","BZN|HR","Without Sequence","48.70","",""
"07/01/2020 14:00:00 - 07/01/2020 15:00:00","BZN|HR","Without Sequence","54.20","",""
"07/01/2020 15:00:00 - 07/01/2020 16:00:00","BZN|HR","Without Sequence","61.05","",""
"07/01/2020 16:00:00 - 07/01/2020 17:00:00","BZN|HR","Without Sequence","61.05","",""
"07/01/2020 17:00:00 - 07/01/2020 18:00:00","BZN|HR","Without Sequence","61.05","",""
"07/01/2020 18:00:00 - 07/01/2020 19:00:00","BZN|HR","Without Sequence","60.00","",""
"07/01/2020 19:00:00 - 07/01/2020 20:00:00","BZN|HR","Without Sequence","55.62","",""
"07/01/2020 20:00:00 - 07/01/2020 21:00:00","BZN|HR","Without Sequence","50.49","",""
"07/01/2020 21:00:00 - 07/01/2020 22:00:00","BZN|HR","Without Sequence","50.00","",""
"07/01/2020 22:00:00 - 07/01/2020 23:00:00","BZN|HR","Without Sequence","47.29","",""
"07/01/2020 23:00:00 - 08/01/2020 00:00:00","BZN|HR","Without Sequence","43.90","",""
"08/01/2020 00:00:00 - 08/01/2020 01:00:00","BZN|HR","Without Sequence","41.48","",""
"08/01/2020 01:00:00 - 08/01/2020 02:00:00","BZN|HR","Without Sequence","39.30","",""
"08/01/2020 02:00:00 - 08/01/2020 03:00:00","BZN|HR","Without Sequence","37.85","",""
"08/01/2020 03:00:00 - 08/01/2020 04:00:00","BZN|HR","Without Sequence","35.09","",""
"08/01/2020 04:00:00 - 08/01/2020 05:00:00","BZN|HR","Without Sequence","36.80","",""
"08/01/2020 05:00:00 - 08/01/2020 06:00:00","BZN|HR","Without Sequence","42.60","",""
"08/01/2020 06:00:00 - 08/01/2020 07:00:00","BZN|HR","Without Sequence","46.00","",""
"08/01/2020 07:00:00 - 08/01/2020 08:00:00","BZN|HR","Without Sequence","50.16","",""
"08/01/2020 08:00:00 - 08/01/2020 09:00:00","BZN|HR","Without Sequence","63.60","",""
"08/01/2020 09:00:00 - 08/01/2020 10:00:00","BZN|HR","Without Sequence","50.00","",""
"08/01/2020 10:00:00 - 08/01/2020 11:00:00","BZN|HR","Without Sequence","48.93","",""
"08/01/2020 11:00:00 - 08/01/2020 12:00:00","BZN|HR","Without Sequence","48.00","",""
"08/01/2020 12:00:00 - 08/01/2020 13:00:00","BZN|HR","Without Sequence","48.00","",""
"08/01/2020 13:00:00 - 08/01/2020 14:00:00","BZN|HR","Without Sequence","45.97","",""
"08/01/2020 14:00:00 - 08/01/2020 15:00:00","BZN|HR","Without Sequence","47.10","",""
"08/01/2020 15:00:00 - 08/01/2020 16:00:00","BZN|HR","Without Sequence","48.93","",""
"08/01/2020 16:00:00 - 08/01/2020 17:00:00","BZN|HR","Without Sequence","67.12","",""
"08/01/2020 17:00:00 - 08/01/2020 18:00:00","BZN|HR","Without Sequence","76.14","",""
"08/01/2020 18:00:00 - 08/01/2020 19:00:00","BZN|HR","Without Sequence","68.41","",""
"08/01/2020 19:00:00 - 08/01/2020 20:00:00","BZN|HR","Without Sequence","61.33","",""
"08/01/2020 20:00:00 - 08/01/2020 21:00:00","BZN|HR","Without Sequence","88.57","",""
"08/01/2020 21:00:00 - 08/01/2020 22:00:00","BZN|HR","Without Sequence","70.05","",""
"08/01/2020 22:00:00 - 08/01/2020 23:00:00","BZN|HR","Without Sequence","56.84","",""
"08/01/2020 23:00:00 - 09/01/2020 00:00:00","BZN|HR","Without Sequence","43.00","",""
"09/01/2020 00:00:00 - 09/01/2020 01:00:00","BZN|HR","Without Sequence","47.00","",""
"09/01/2020 01:00:00 - 09/01/2020 02:00:00","BZN|HR","Without Sequence","43.00","",""
"09/01/2020 02:00:00 - 09/01/2020 03:00:00","BZN|HR","Without Sequence","41.20","",""
"09/01/2020 03:00:00 - 09/01/2020 04:00:00","BZN|HR","Without Sequence","41.34","",""
"09/01/2020 04:00:00 - 09/01/2020 05:00:00","BZN|HR","Without Sequence","42.75","",""
"09/01/2020 05:00:00 - 09/01/2020 06:00:00","BZN|HR","Without Sequence","44.42","",""
"09/01/2020 06:00:00 - 09/01/2020 07:00:00","BZN|HR","Without Sequence","49.50","",""
"09/01/2020 07:00:00 - 09/01/2020 08:00:00","BZN|HR","Without Sequence","62.50","",""
"09/01/2020 08:00:00 - 09/01/2020 09:00:00","BZN|HR","Without Sequence","83.72","",""
"09/01/2020 09:00:00 - 09/01/2020 10:00:00","BZN|HR","Without Sequence","63.63","",""
"09/01/2020 10:00:00 - 09/01/2020 11:00:00","BZN|HR","Without Sequence","86.04","",""
"09/01/2020 11:00:00 - 09/01/2020 12:00:00","BZN|HR","Without Sequence","88.07","",""
"09/01/2020 12:00:00 - 09/01/2020 13:00:00","BZN|HR","Without Sequence","99.03","",""
"09/01/2020 13:00:00 - 09/01/2020 14:00:00","BZN|HR","Without Sequence","76.08","",""
"09/01/2020 14:00:00 - 09/01/2020 15:00:00","BZN|HR","Without Sequence","84.01","",""
"09/01/2020 15:00:00 - 09/01/2020 16:00:00","BZN|HR","Without Sequence","58.47","",""
"09/01/2020 16:00:00 - 09/01/2020 17:00:00","BZN|HR","Without Sequence","96.09","",""
"09/01/2020 17:00:00 - 09/01/2020 18:00:00","BZN|HR","Without Sequence","88.01","",""
"09/01/2020 18:00:00 - 09/01/2020 19:00:00","BZN|HR","Without Sequence","70.99","",""
"09/01/2020 19:00:00 - 09/01/2020 20:00:00","BZN|HR","Without Sequence","58.47","",""
"09/01/2020 20:00:00 - 09/01/2020 21:00:00","BZN|HR","Without Sequence","51.00","",""
"09/01/2020 21:00:00 - 09/01/2020 22:00:00","BZN|HR","Without Sequence","85.04","",""
"09/01/2020 22:00:00 - 09/01/2020 23:00:00","BZN|HR","Without Sequence","46.51","",""
"09/01/2020 23:00:00 - 10/01/2020 00:00:00","BZN|HR","Without Sequence","44.79","",""
"10/01/2020 00:00:00 - 10/01/2020 01:00:00","BZN|HR","Without Sequence","43.33","",""
"10/01/2020 01:00:00 - 10/01/2020 02:00:00","BZN|HR","Without Sequence","40.29","",""
"10/01/2020 02:00:00 - 10/01/2020 03:00:00","BZN|HR","Without Sequence","40.00","",""
"10/01/2020 03:00:00 - 10/01/2020 04:00:00","BZN|HR","Without Sequence","40.87","",""
"10/01/2020 04:00:00 - 10/01/2020 05:00:00","BZN|HR","Without Sequence","40.35","",""
"10/01/2020 05:00:00 - 10/01/2020 06:00:00","BZN|HR","Without Sequence","43.53","",""
"10/01/2020 06:00:00 - 10/01/2020 07:00:00","BZN|HR","Without Sequence","61.29","",""
"10/01/2020 07:00:00 - 10/01/2020 08:00:00","BZN|HR","Without Sequence","89.66","",""
"10/01/2020 08:00:00 - 10/01/2020 09:00:00","BZN|HR","Without Sequence","84.46","",""
"10/01/2020 09:00:00 - 10/01/2020 10:00:00","BZN|HR","Without Sequence","86.01","",""
"10/01/2020 10:00:00 - 10/01/2020 11:00:00","BZN|HR","Without Sequence","65.00","",""
"10/01/2020 11:00:00 - 10/01/2020 12:00:00","BZN|HR","Without Sequence","65.00","",""
"10/01/2020 12:00:00 - 10/01/2020 13:00:00","BZN|HR","Without Sequence","65.00","",""
"10/01/2020 13:00:00 - 10/01/2020 14:00:00","BZN|HR","Without Sequence","50.00","",""
"10/01/2020 14:00:00 - 10/01/2020 15:00:00","BZN|HR","Without Sequence","50.00","",""
"10/01/2020 15:00:00 - 10/01/2020 16:00:00","BZN|HR","Without Sequence","56.62","",""
"10/01/2020 16:00:00 - 10/01/2020 17:00:00","BZN|HR","Without Sequence","85.84","",""
"10/01/2020 17:00:00 - 10/01/2020 18:00:00","BZN|HR","Without Sequence","83.04","",""
"10/01/2020 18:00:00 - 10/01/2020 19:00:00","BZN|HR","Without Sequence","68.05","",""
"10/01/2020 19:00:00 - 10/01/2020 20:00:00","BZN|HR","Without Sequence","56.13","",""
"10/01/2020 20:00:00 - 10/01/2020 21:00:00","BZN|HR","Without Sequence","54.62","",""
"10/01/2020 21:00:00 - 10/01/2020 22:00:00","BZN|HR","Without Sequence","48.18","",""
"10/01/2020 22:00:00 - 10/01/2020 23:00:00","BZN|HR","Without Sequence","45.72","",""
"10/01/2020 23:00:00 - 11/01/2020 00:00:00","BZN|HR","Without Sequence","44.08","",""
"11/01/2020 00:00:00 - 11/01/2020 01:00:00","BZN|HR","Without Sequence","42.20","",""
"11/01/2020 01:00:00 - 11/01/2020 02:00:00","BZN|HR","Without Sequence","41.30","",""
"11/01/2020 02:00:00 - 11/01/2020 03:00:00","BZN|HR","Without Sequence","39.54","",""
"11/01/2020 03:00:00 - 11/01/2020 04:00:00","BZN|HR","Without Sequence","38.15","",""
"11/01/2020 04:00:00 - 11/01/2020 05:00:00","BZN|HR","Without Sequence","38.15","",""
"11/01/2020 05:00:00 - 11/01/2020 06:00:00","BZN|HR","Without Sequence","38.15","",""
"11/01/2020 06:00:00 - 11/01/2020 07:00:00","BZN|HR","Without Sequence","40.39","",""
"11/01/2020 07:00:00 - 11/01/2020 08:00:00","BZN|HR","Without Sequence","43.46","",""
"11/01/2020 08:00:00 - 11/01/2020 09:00:00","BZN|HR","Without Sequence","45.00","",""
"11/01/2020 09:00:00 - 11/01/2020 10:00:00","BZN|HR","Without Sequence","43.48","",""
"11/01/2020 10:00:00 - 11/01/2020 11:00:00","BZN|HR","Without Sequence","43.48","",""
"11/01/2020 11:00:00 - 11/01/2020 12:00:00","BZN|HR","Without Sequence","42.22","",""
"11/01/2020 12:00:00 - 11/01/2020 13:00:00","BZN|HR","Without Sequence","41.90","",""
"11/01/2020 13:00:00 - 11/01/2020 14:00:00","BZN|HR","Without Sequence","40.50","",""
"11/01/2020 14:00:00 - 11/01/2020 15:00:00","BZN|HR","Without Sequence","40.20","",""
"11/01/2020 15:00:00 - 11/01/2020 16:00:00","BZN|HR","Without Sequence","41.70","",""
"11/01/2020 16:00:00 - 11/01/2020 17:00:00","BZN|HR","Without Sequence","42.10","",""
"11/01/2020 17:00:00 - 11/01/2020 18:00:00","BZN|HR","Without Sequence","44.62","",""
"11/01/2020 18:00:00 - 11/01/2020 19:00:00","BZN|HR","Without Sequence","45.15","",""
"11/01/2020 19:00:00 - 11/01/2020 20:00:00","BZN|HR","Without Sequence","45.03","",""
"11/01/2020 20:00:00 - 11/01/2020 21:00:00","BZN|HR","Without Sequence","42.10","",""
"11/01/2020 21:00:00 - 11/01/2020 22:00:00","BZN|HR","Without Sequence","43.00","",""
"11/01/2020 22:00:00 - 11/01/2020 23:00:00","BZN|HR","Without Sequence","41.26","",""
"11/01/2020 23:00:00 - 12/01/2020 00:00:00","BZN|HR","Without Sequence","39.13","",""
"12/01/2020 00:00:00 - 12/01/2020 01:00:00","BZN|HR","Without Sequence","41.71","",""
"12/01/2020 01:00:00 - 12/01/2020 02:00:00","BZN|HR","Without Sequence","37.72","",""
"12/01/2020 02:00:00 - 12/01/2020 03:00:00","BZN|HR","Without Sequence","37.04","",""
"12/01/2020 03:00:00 - 12/01/2020 04:00:00","BZN|HR","Without Sequence","36.90","",""
"12/01/2020 04:00:00 - 12/01/2020 05:00:00","BZN|HR","Without Sequence","34.90","",""
"12/01/2020 05:00:00 - 12/01/2020 06:00:00","BZN|HR","Without Sequence","37.06","",""
"12/01/2020 06:00:00 - 12/01/2020 07:00:00","BZN|HR","Without Sequence","39.22","",""
"12/01/2020 07:00:00 - 12/01/2020 08:00:00","BZN|HR","Without Sequence","40.04","",""
"12/01/2020 08:00:00 - 12/01/2020 09:00:00","BZN|HR","Without Sequence","41.22","",""
"12/01/2020 09:00:00 - 12/01/2020 10:00:00","BZN|HR","Without Sequence","42.05","",""
"12/01/2020 10:00:00 - 12/01/2020 11:00:00","BZN|HR","Without Sequence","41.22","",""
"12/01/2020 11:00:00 - 12/01/2020 12:00:00","BZN|HR","Without Sequence","45.00","",""
"12/01/2020 12:00:00 - 12/01/2020 13:00:00","BZN|HR","Without Sequence","41.60","",""
