"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"03/01/2021 12:00:00 - 03/01/2021 13:00:00","BZN|SI","Without Sequence","49.11","",""
"03/01/2021 13:00:00 - 03/01/2021 14:00:00","BZN|SI","Without Sequence","42.41","",""
"03/01/2021 14:00:00 - 03/01/2021 15:00:00","BZN|SI","Without Sequence","41.06","",""
"03/01/2021 15:00:00 - 03/01/2021 16:00:00","BZN|SI","Without Sequence","40.10","",""
"03/01/2021 16:00:00 - 03/01/2021 17:00:00","BZN|SI","Without Sequence","40.63","",""
"03/01/2021 17:00:00 - 03/01/2021 18:00:00","BZN|SI","Without Sequence","48.38","",""
"03/01/2021 18:00:00 - 03/01/2021 19:00:00","BZN|SI","Without Sequence","54.90","",""
"03/01/2021 19:00:00 - 03/01/2021 20:00:00","BZN|SI","Without Sequence","49.68","",""
"03/01/2021 20:00:00 - 03/01/2021 21:00:00","BZN|SI","Without Sequence","41.47","",""
"03/01/2021 21:00:00 - 03/01/2021 22:00:00","BZN|SI","Without Sequence","39.45","",""
"03/01/2021 22:00:00 - 03/01/2021 23:00:00","BZN|SI","Without Sequence","39.37","",""
"03/01/2021 23:00:00 - 04/01/2021 00:00:00","BZN|SI","Without Sequence","32.90","",""
"04/01/2021 00:00:00 - 04/01/2021 01:00:00","BZN|SI","Without Sequence","34.09","",""
"04/01/2021 01:00:00 - 04/01/2021 02:00:00","BZN|SI","Without Sequence","29.88","",""
"04/01/2021 02:00:00 - 04/01/2021 03:00:00","BZN|SI","Without Sequence","29.00","",""
"04/01/2021 03:00:00 - 04/01/2021 04:00:00","BZN|SI","Without Sequence","28.63","",""
"04/01/2021 04:00:00 - 04/01/2021 05:00:00","BZN|SI","Without Sequence","30.87","",""
"04/01/2021 05:00:00 - 04/01/2021 06:00:00","BZN|SI","Without Sequence","32.08","",""
"04/01/2021 06:00:00 - 04/01/2021 07:00:00","BZN|SI","Without Sequence","41.32","",""
"04/01/2021 07:00:00 - 04/01/2021 08:00:00","BZN|SI","Without Sequence","55.18","",""
"04/01/2021 08:00:00 - 04/01/2021 09:00:00","BZN|SI","Without Sequence","58.18","",""
"04/01/2021 09:00:00 - 04/01/2021 10:00:00","BZN|SI","Without Sequence","59.19","",""
"04/01/2021 10:00:00 - 04/01/2021 11:00:00","BZN|SI","Without Sequence","58.81","",""
"04/01/2021 11:00:00 - 04/01/2021 12:00:00","BZN|SI","Without Sequence","60.69","",""
"04/01/2021 12:00:00 - 04/01/2021 13:00:00","BZN|SI","Without Sequence","61.73","",""
"04/01/2021 13:00:00 - 04/01/2021 14:00:00","BZN|SI","Without Sequence","60.92","",""
"04/01/2021 14:00:00 - 04/01/2021 15:00:00","BZN|SI","Without Sequence","60.41","",""
"04/01/2021 15:00:00 - 04/01/2021 16:00:00","BZN|SI","Without Sequence","59.99","",""
"04/01/2021 16:00:00 - 04/01/2021 17:00:00","BZN|SI","Without Sequence","62.33","",""
"04/01/2021 17:00:00 - 04/01/2021 18:00:00","BZN|SI","Without Sequence","66.88","",""
"04/01/2021 18:00:00 - 04/01/2021 19:00:00","BZN|SI","Without Sequence","64.44","",""
"04/01/2021 19:00:00 - 04/01/2021 20:00:00","BZN|SI","Without Sequence","59.93","",""
"04/01/2021 20:00:00 - 04/01/2021 21:00:00","BZN|SI","Without Sequence","52.23","",""
"04/01/2021 21:00:00 - 04/01/2021 22:00:00","BZN|SI","Without Sequence","49.06","",""
"04/01/2021 22:00:00 - 04/01/2021 23:00:00","BZN|SI","Without Sequence","51.13","",""
"04/01/2021 23:00:00 - 05/01/2021 00:00:00","BZN|SI","Without Sequence","46.71","",""
"05/01/2021 00:00:00 - 05/01/2021 01:00:00","BZN|SI","Without Sequence","42.03","",""
"05/01/2021 01:00:00 - 05/01/2021 02:00:00","BZN|SI","Without Sequence","42.46","",""
"05/01/2021 02:00:00 - 05/01/2021 03:00:00","BZN|SI","Without Sequence","42.01","",""
"05/01/2021 03:00:00 - 05/01/2021 04:00:00","BZN|SI","Without Sequence","40.71","",""
"05/01/2021 04:00:00 - 05/01/2021 05:00:00","BZN|SI","Without Sequence","41.24","",""
"05/01/2021 05:00:00 - 05/01/2021 06:00:00","BZN|SI","Without Sequence","45.63","",""
"05/01/2021 06:00:00 - 05/01/2021 07:00:00","BZN|SI","Without Sequence","49.50","",""
"05/01/2021 07:00:00 - 05/01/2021 08:00:00","BZN|SI","Without Sequence","57.77","",""
"05/01/2021 08:00:00 - 05/01/2021 09:00:00","BZN|SI","Without Sequence","65.06","",""
"05/01/2021 09:00:00 - 05/01/2021 10:00:00","BZN|SI","Without Sequence","66.97","",""
"05/01/2021 10:00:00 - 05/01/2021 11:00:00","BZN|SI","Without Sequence","67.74","",""
"05/01/2021 11:00:00 - 05/01/2021 12:00:00","BZN|SI","Without Sequence","67.40","",""
"05/01/2021 12:00:00 - 05/01/2021 13:00:00","BZN|SI","Without Sequence","66.77","",""
"05/01/2021 13:00:00 - 05/01/2021 14:00:00","BZN|SI","Without Sequence","65.89","",""
"05/01/2021 14:00:00 - 05/01/2021 15:00:00","BZN|SI","Without Sequence","65.19","",""
"05/01/2021 15:00:00 - 05/01/2021 16:00:00","BZN|SI","Without Sequence","64.56","",""
"05/01/2021 16:00:00 - 05/01/2021 17:00:00","BZN|SI","Without Sequence","64.64","",""
"05/01/2021 17:00:00 - 05/01/2021 18:00:00","BZN|SI","Without Sequence","68.32","",""
"05/01/2021 18:00:00 - 05/01/2021 19:00:00","BZN|SI","Without Sequence","66.04","",""
"05/01/2021 19:00:00 - 05/01/2021 20:00:00","BZN|SI","Without Sequence","63.61","",""
"05/01/2021 20:00:00 - 05/01/2021 21:00:00","BZN|SI","Without Sequence","61.93","",""
"05/01/2021 21:00:00 - 05/01/2021 22:00:00","BZN|SI","Without Sequence","54.91","",""
"05/01/2021 22:00:00 - 05/01/2021 23:00:00","BZN|SI","Without Sequence","54.93","",""
"05/01/2021 23:00:00 - 06/01/2021 00:00:00","BZN|SI","Without Sequence","49.76","",""
"06/01/2021 00:00:00 - 06/01/2021 01:00:00","BZN|SI","Without Sequence","0.96","",""
"06/01/2021 01:00:00 - 06/01/2021 02:00:00","BZN|SI","Without Sequence","1.00","",""
"06/01/2021 02:00:00 - 06/01/2021 03:00:00","BZN|SI","Without Sequence","0.10","",""
"06/01/2021 03:00:00 - 06/01/2021 04:00:00","BZN|SI","Without Sequence","5.02","",""
"06/01/2021 04:00:00 - 06/01/2021 05:00:00","BZN|SI","Without Sequence","37.00","",""
"06/01/2021 05:00:00 - 06/01/2021 06:00:00","BZN|SI","Without Sequence","37.90","",""
"06/01/2021 06:00:00 - 06/01/2021 07:00:00","BZN|SI","Without Sequence","37.99","",""
"06/01/2021 07:00:00 - 06/01/2021 08:00:00","BZN|SI","Without Sequence","50.30","",""
"06/01/2021 08:00:00 - 06/01/2021 09:00:00","BZN|SI","Without Sequence","58.90","",""
"06/01/2021 09:00:00 - 06/01/2021 10:00:00","BZN|SI","Without Sequence","61.10","",""
"06/01/2021 10:00:00 - 06/01/2021 11:00:00","BZN|SI","Without Sequence","60.62","",""
"06/01/2021 11:00:00 - 06/01/2021 12:00:00","BZN|SI","Without Sequence","60.62","",""
"06/01/2021 12:00:00 - 06/01/2021 13:00:00","BZN|SI","Without Sequence","58.00","",""
"06/01/2021 13:00:00 - 06/01/2021 14:00:00","BZN|SI","Without Sequence","56.23","",""
"06/01/2021 14:00:00 - 06/01/2021 15:00:00","BZN|SI","Without Sequence","58.62","",""
"06/01/2021 15:00:00 - 06/01/2021 16:00:00","BZN|SI","Without Sequence","61.05","",""
"06/01/2021 16:00:00 - 06/01/2021 17:00:00","BZN|SI","Without Sequence","64.68","",""
"06/01/2021 17:00:00 - 06/01/2021 18:00:00","BZN|SI","Without Sequence","66.46","",""
"06/01/2021 18:00:00 - 06/01/2021 19:00:00","BZN|SI","Without Sequence","68.45","",""
"06/01/2021 19:00:00 - 06/01/2021 20:00:00","BZN|SI","Without Sequence","67.05","",""
"06/01/2021 20:00:00 - 06/01/2021 21:00:00","BZN|SI","Without Sequence","64.28","",""
"06/01/2021 21:00:00 - 06/01/2021 22:00:00","BZN|SI","Without Sequence","57.07","",""
"06/01/2021 22:00:00 - 06/01/2021 23:00:00","BZN|SI","Without Sequence","55.27","",""
"06/01/2021 23:00:00 - 07/01/2021 00:00:00","BZN|SI","Without Sequence","49.10","",""
"07/01/2021 00:00:00 - 07/01/2021 01:00:00","BZN|SI","Without Sequence","56.87","",""
"07/01/2021 01:00:00 - 07/01/2021 02:00:00","BZN|SI","Without Sequence","53.55","",""
"07/01/2021 02:00:00 - 07/01/2021 03:00:00","BZN|SI","Without Sequence","51.82","",""
"07/01/2021 03:00:00 - 07/01/2021 04:00:00","BZN|SI","Without Sequence","47.65","",""
"07/01/2021 04:00:00 - 07/01/2021 05:00:00","BZN|SI","Without Sequence","47.35","",""
"07/01/2021 05:00:00 - 07/01/2021 06:00:00","BZN|SI","Without Sequence","51.15","",""
"07/01/2021 06:00:00 - 07/01/2021 07:00:00","BZN|SI","Without Sequence","59.17","",""
"07/01/2021 07:00:00 - 07/01/2021 08:00:00","BZN|SI","Without Sequence","71.09","",""
"07/01/2021 08:00:00 - 07/01/2021 09:00:00","BZN|SI","Without Sequence","88.26","",""
"07/01/2021 09:00:00 - 07/01/2021 10:00:00","BZN|SI","Without Sequence","89.29","",""
"07/01/2021 10:00:00 - 07/01/2021 11:00:00","BZN|SI","Without Sequence","86.88","",""
"07/01/2021 11:00:00 - 07/01/2021 12:00:00","BZN|SI","Without Sequence","90.62","",""
"07/01/2021 12:00:00 - 07/01/2021 13:00:00","BZN|SI","Without Sequence","77.90","",""
"07/01/2021 13:00:00 - 07/01/2021 14:00:00","BZN|SI","Without Sequence","78.30","",""
"07/01/2021 14:00:00 - 07/01/2021 15:00:00","BZN|SI","Without Sequence","80.40","",""
"07/01/2021 15:00:00 - 07/01/2021 16:00:00","BZN|SI","Without Sequence","83.57","",""
"07/01/2021 16:00:00 - 07/01/2021 17:00:00","BZN|SI","Without Sequence","89.68","",""
"07/01/2021 17:00:00 - 07/01/2021 18:00:00","BZN|SI","Without Sequence","97.00","",""
"07/01/2021 18:00:00 - 07/01/2021 19:00:00","BZN|SI","Without Sequence","92.20","",""
"07/01/2021 19:00:00 - 07/01/2021 20:00:00","BZN|SI","Without Sequence","86.19","",""
"07/01/2021 20:00:00 - 07/01/2021 21:00:00","BZN|SI","Without Sequence","72.91","",""
"07/01/2021 21:00:00 - 07/01/2021 22:00:00","BZN|SI","Without Sequence","64.01","",""
"07/01/2021 22:00:00 - 07/01/2021 23:00:00","BZN|SI","Without Sequence","61.98","",""
"07/01/2021 23:00:00 - 08/01/2021 00:00:00","BZN|SI","Without Sequence","54.73","",""
"08/01/2021 00:00:00 - 08/01/2021 01:00:00","BZN|SI","Without Sequence","51.88","",""
"08/01/2021 01:00:00 - 08/01/2021 02:00:00","BZN|SI","Without Sequence","49.99","",""
"08/01/2021 02:00:00 - 08/01/2021 03:00:00","BZN|SI","Without Sequence","48.75","",""
"08/01/2021 03:00:00 - 08/01/2021 04:00:00","BZN|SI","Without Sequence","46.77","",""
"08/01/2021 04:00:00 - 08/01/2021 05:00:00","BZN|SI","Without Sequence","47.60","",""
"08/01/2021 05:00:00 - 08/01/2021 06:00:00","BZN|SI","Without Sequence","52.52","",""
"08/01/2021 06:00:00 - 08/01/2021 07:00:00","BZN|SI","Without Sequence","61.69","",""
"08/01/2021 07:00:00 - 08/01/2021 08:00:00","BZN|SI","Without Sequence","81.07","",""
"08/01/2021 08:00:00 - 08/01/2021 09:00:00","BZN|SI","Without Sequence","103.54","",""
"08/01/2021 09:00:00 - 08/01/2021 10:00:00","BZN|SI","Without Sequence","110.45","",""
"08/01/2021 10:00:00 - 08/01/2021 11:00:00","BZN|SI","Without Sequence","109.96","",""
"08/01/2021 11:00:00 - 08/01/2021 12:00:00","BZN|SI","Without Sequence","106.82","",""
"08/01/2021 12:00:00 - 08/01/2021 13:00:00","BZN|SI","Without Sequence","95.00","",""
"08/01/2021 13:00:00 - 08/01/2021 14:00:00","BZN|SI","Without Sequence","88.10","",""
"08/01/2021 14:00:00 - 08/01/2021 15:00:00","BZN|SI","Without Sequence","95.00","",""
"08/01/2021 15:00:00 - 08/01/2021 16:00:00","BZN|SI","Without Sequence","95.42","",""
"08/01/2021 16:00:00 - 08/01/2021 17:00:00","BZN|SI","Without Sequence","95.00","",""
"08/01/2021 17:00:00 - 08/01/2021 18:00:00","BZN|SI","Without Sequence","110.00","",""
"08/01/2021 18:00:00 - 08/01/2021 19:00:00","BZN|SI","Without Sequence","102.41","",""
"08/01/2021 19:00:00 - 08/01/2021 20:00:00","BZN|SI","Without Sequence","83.06","",""
"08/01/2021 20:00:00 - 08/01/2021 21:00:00","BZN|SI","Without Sequence","70.00","",""
"08/01/2021 21:00:00 - 08/01/2021 22:00:00","BZN|SI","Without Sequence","63.97","",""
"08/01/2021 22:00:00 - 08/01/2021 23:00:00","BZN|SI","Without Sequence","59.41","",""
"08/01/2021 23:00:00 - 09/01/2021 00:00:00","BZN|SI","Without Sequence","41.73","",""
"09/01/2021 00:00:00 - 09/01/2021 01:00:00","BZN|SI","Without Sequence","52.00","",""
"09/01/2021 01:00:00 - 09/01/2021 02:00:00","BZN|SI","Without Sequence","37.00","",""
"09/01/2021 02:00:00 - 09/01/2021 03:00:00","BZN|SI","Without Sequence","20.98","",""
"09/01/2021 03:00:00 - 09/01/2021 04:00:00","BZN|SI","Without Sequence","7.07","",""
"09/01/2021 04:00:00 - 09/01/2021 05:00:00","BZN|SI","Without Sequence","7.06","",""
"09/01/2021 05:00:00 - 09/01/2021 06:00:00","BZN|SI","Without Sequence","37.90","",""
"09/01/2021 06:00:00 - 09/01/2021 07:00:00","BZN|SI","Without Sequence","41.20","",""
"09/01/2021 07:00:00 - 09/01/2021 08:00:00","BZN|SI","Without Sequence","41.20","",""
"09/01/2021 08:00:00 - 09/01/2021 09:00:00","BZN|SI","Without Sequence","57.45","",""
"09/01/2021 09:00:00 - 09/01/2021 10:00:00","BZN|SI","Without Sequence","66.92","",""
"09/01/2021 10:00:00 - 09/01/2021 11:00:00","BZN|SI","Without Sequence","67.71","",""
"09/01/2021 11:00:00 - 09/01/2021 12:00:00","BZN|SI","Without Sequence","68.00","",""
"09/01/2021 12:00:00 - 09/01/2021 13:00:00","BZN|SI","Without Sequence","67.01","",""
"09/01/2021 13:00:00 - 09/01/2021 14:00:00","BZN|SI","Without Sequence","62.53","",""
"09/01/2021 14:00:00 - 09/01/2021 15:00:00","BZN|SI","Without Sequence","60.00","",""
"09/01/2021 15:00:00 - 09/01/2021 16:00:00","BZN|SI","Without Sequence","60.00","",""
"09/01/2021 16:00:00 - 09/01/2021 17:00:00","BZN|SI","Without Sequence","62.78","",""
"09/01/2021 17:00:00 - 09/01/2021 18:00:00","BZN|SI","Without Sequence","69.92","",""
"09/01/2021 18:00:00 - 09/01/2021 19:00:00","BZN|SI","Without Sequence","71.99","",""
"09/01/2021 19:00:00 - 09/01/2021 20:00:00","BZN|SI","Without Sequence","68.95","",""
"09/01/2021 20:00:00 - 09/01/2021 21:00:00","BZN|SI","Without Sequence","62.66","",""
"09/01/2021 21:00:00 - 09/01/2021 22:00:00","BZN|SI","Without Sequence","57.13","",""
"09/01/2021 22:00:00 - 09/01/2021 23:00:00","BZN|SI","Without Sequence","55.97","",""
"09/01/2021 23:00:00 - 10/01/2021 00:00:00","BZN|SI","Without Sequence","51.72","",""
"10/01/2021 00:00:00 - 10/01/2021 01:00:00","BZN|SI","Without Sequence","55.11","",""
"10/01/2021 01:00:00 - 10/01/2021 02:00:00","BZN|SI","Without Sequence","52.62","",""
"10/01/2021 02:00:00 - 10/01/2021 03:00:00","BZN|SI","Without Sequence","51.12","",""
"10/01/2021 03:00:00 - 10/01/2021 04:00:00","BZN|SI","Without Sequence","48.20","",""
"10/01/2021 04:00:00 - 10/01/2021 05:00:00","BZN|SI","Without Sequence","47.78","",""
"10/01/2021 05:00:00 - 10/01/2021 06:00:00","BZN|SI","Without Sequence","47.90","",""
"10/01/2021 06:00:00 - 10/01/2021 07:00:00","BZN|SI","Without Sequence","44.89","",""
"10/01/2021 07:00:00 - 10/01/2021 08:00:00","BZN|SI","Without Sequence","46.31","",""
"10/01/2021 08:00:00 - 10/01/2021 09:00:00","BZN|SI","Without Sequence","50.21","",""
"10/01/2021 09:00:00 - 10/01/2021 10:00:00","BZN|SI","Without Sequence","55.52","",""
"10/01/2021 10:00:00 - 10/01/2021 11:00:00","BZN|SI","Without Sequence","55.01","",""
"10/01/2021 11:00:00 - 10/01/2021 12:00:00","BZN|SI","Without Sequence","56.97","",""
"10/01/2021 12:00:00 - 10/01/2021 13:00:00","BZN|SI","Without Sequence","55.61","",""
"10/01/2021 13:00:00 - 10/01/2021 14:00:00","BZN|SI","Without Sequence","53.49","",""
"10/01/2021 14:00:00 - 10/01/2021 15:00:00","BZN|SI","Without Sequence","53.18","",""
"10/01/2021 15:00:00 - 10/01/2021 16:00:00","BZN|SI","Without Sequence","54.85","",""
"10/01/2021 16:00:00 - 10/01/2021 17:00:00","BZN|SI","Without Sequence","56.52","",""
"10/01/2021 17:00:00 - 10/01/2021 18:00:00","BZN|SI","Without Sequence","62.09","",""
"10/01/2021 18:00:00 - 10/01/2021 19:00:00","BZN|SI","Without Sequence","63.91","",""
"10/01/2021 19:00:00 - 10/01/2021 20:00:00","BZN|SI","Without Sequence","61.53","",""
"10/01/2021 20:00:00 - 10/01/2021 21:00:00","BZN|SI","Without Sequence","57.63","",""
"10/01/2021 21:00:00 - 10/01/2021 22:00:00","BZN|SI","Without Sequence","54.33","",""
"10/01/2021 22:00:00 - 10/01/2021 23:00:00","BZN|SI","Without Sequence","53.10","",""
"10/01/2021 23:00:00 - 11/01/2021 00:00:00","BZN|SI","Without Sequence","43.18","",""
"11/01/2021 00:00:00 - 11/01/2021 01:00:00","BZN|SI","Without Sequence","48.27","",""
"11/01/2021 01:00:00 - 11/01/2021 02:00:00","BZN|SI","Without Sequence","46.88","",""
"11/01/2021 02:00:00 - 11/01/2021 03:00:00","BZN|SI","Without Sequence","46.52","",""
"11/01/2021 03:00:00 - 11/01/2021 04:00:00","BZN|SI","Without Sequence","44.96","",""
"11/01/2021 04:00:00 - 11/01/2021 05:00:00","BZN|SI","Without Sequence","44.97","",""
"11/01/2021 05:00:00 - 11/01/2021 06:00:00","BZN|SI","Without Sequence","45.03","",""
"11/01/2021 06:00:00 - 11/01/2021 07:00:00","BZN|SI","Without Sequence","56.55","",""
"11/01/2021 07:00:00 - 11/01/2021 08:00:00","BZN|SI","Without Sequence","69.71","",""
"11/01/2021 08:00:00 - 11/01/2021 09:00:00","BZN|SI","Without Sequence","74.00","",""
"11/01/2021 09:00:00 - 11/01/2021 10:00:00","BZN|SI","Without Sequence","66.85","",""
"11/01/2021 10:00:00 - 11/01/2021 11:00:00","BZN|SI","Without Sequence","61.33","",""
"11/01/2021 11:00:00 - 11/01/2021 12:00:00","BZN|SI","Without Sequence","59.18","",""
"11/01/2021 12:00:00 - 11/01/2021 13:00:00","BZN|SI","Without Sequence","57.73","",""
"11/01/2021 13:00:00 - 11/01/2021 14:00:00","BZN|SI","Without Sequence","53.60","",""
"11/01/2021 14:00:00 - 11/01/2021 15:00:00","BZN|SI","Without Sequence","54.07","",""
"11/01/2021 15:00:00 - 11/01/2021 16:00:00","BZN|SI","Without Sequence","55.07","",""
"11/01/2021 16:00:00 - 11/01/2021 17:00:00","BZN|SI","Without Sequence","53.95","",""
"11/01/2021 17:00:00 - 11/01/2021 18:00:00","BZN|SI","Without Sequence","59.18","",""
"11/01/2021 18:00:00 - 11/01/2021 19:00:00","BZN|SI","Without Sequence","56.52","",""
"11/01/2021 19:00:00 - 11/01/2021 20:00:00","BZN|SI","Without Sequence","51.05","",""
"11/01/2021 20:00:00 - 11/01/2021 21:00:00","BZN|SI","Without Sequence","47.96","",""
"11/01/2021 21:00:00 - 11/01/2021 22:00:00","BZN|SI","Without Sequence","40.98","",""
"11/01/2021 22:00:00 - 11/01/2021 23:00:00","BZN|SI","Without Sequence","40.32","",""
"11/01/2021 23:00:00 - 12/01/2021 00:00:00","BZN|SI","Without Sequence","34.92","",""
"12/01/2021 00:00:00 - 12/01/2021 01:00:00","BZN|SI","Without Sequence","49.00","",""
"12/01/2021 01:00:00 - 12/01/2021 02:00:00","BZN|SI","Without Sequence","42.96","",""
"12/01/2021 02:00:00 - 12/01/2021 03:00:00","BZN|SI","Without Sequence","42.00","",""
"12/01/2021 03:00:00 - 12/01/2021 04:00:00","BZN|SI","Without Sequence","41.40","",""
"12/01/2021 04:00:00 - 12/01/2021 05:00:00","BZN|SI","Without Sequence","41.40","",""
"12/01/2021 05:00:00 - 12/01/2021 06:00:00","BZN|SI","Without Sequence","41.40","",""
"12/01/2021 06:00:00 - 12/01/2021 07:00:00","BZN|SI","Without Sequence","66.79","",""
"12/01/2021 07:00:00 - 12/01/2021 08:00:00","BZN|SI","Without Sequence","72.00","",""
"12/01/2021 08:00:00 - 12/01/2021 09:00:00","BZN|SI","Without Sequence","84.24","",""
"12/01/2021 09:00:00 - 12/01/2021 10:00:00","BZN|SI","Without Sequence","81.55","",""
"12/01/2021 10:00:00 - 12/01/2021 11:00:00","BZN|SI","Without Sequence","76.33","",""
"12/01/2021 11:00:00 - 12/01/2021 12:00:00","BZN|SI","Without Sequence","72.72","",""
"12/01/2021 12:00:00 - 12/01/2021 13:00:00","BZN|SI","Without Sequence","70.70","",""
